name	status	Dorsal	Hairy	Snail	Twist	bicoid	cad	giant	hunchback
Kvon2014_chr2R_4540373_4542622	on	6.886185432	0	1.438777719	2.651995786	1.721968174	2.4075622559	2.2045168877	4.0203824043
Kvon2014_chr3L_17003868_17006065	on	7.547045461	3.7229542732	2.061499774	2.978785298	2.2382178307	0	0	2.6363277435
Kvon2014_chr3L_20020757_20022022	on	0.532216072	0	0	0	0	0	0	0
Kvon2014_chr3R_26680055_26682153	on	11.61633923	2.1147880554	2.576877874	7.118537229	4.3503880501	0	2.8635406494	2.2212619782
Kvon2014_chrX_4349845_4351967	on	1.473722807	0	0	0.547346857	2.4333224297	0	0	0
Kvon2014_chrX_8536076_8538179	on	3.412165679	0	0	1.919481474	3.3220777512	0	2.0374212265	0
Kvon2014_chrX_8546539_8548888	on	8.381557071	6.3478355408	2.962868129	2.311612213	3.7210998535	3.0885772705	2.8837380409	4.0987479687
Kvon2014_chr3R_12076924_12079107	on	8.207386213	1.3988542557	0.95772617	3.901486842	2.5473046303	2.3310937881	3.1582202911	1.4839496613
Kvon2014_chr3L_5317129_5319247	on	0	0	0	0	0	0	0	0
Kvon2014_chr2R_16131749_16132929	on	2.731477968	0	0.602301373	0.83984504	0.7613096237	0	0	0
Kvon2014_chr3R_17978799_17980887	on	8.223568797	2.7166767121	1.943185806	4.686258048	2.9693288803	2.1504812241	3.0148272514	1.9966592789
Kvon2014_chr3R_17978799_17980887	on	8.223568797	2.7166767121	1.943185806	4.686258048	2.9693288803	2.1504812241	3.0148272514	1.9966592789
Kvon2014_chr3R_17978799_17980887	on	8.223568797	2.7166767121	1.943185806	4.686258048	2.9693288803	2.1504812241	3.0148272514	1.9966592789
Kvon2014_chr2L_8841573_8843738	on	13.383448624	1.5043067932	4.55700167	5.755300466	2.2607588768	2.8272533417	2.3756914139	4.1619017124
Kvon2014_chr2L_8841573_8843738	on	13.383448624	1.5043067932	4.55700167	5.755300466	2.2607588768	2.8272533417	2.3756914139	4.1619017124
Kvon2014_chr2L_8841573_8843738	on	13.383448624	1.5043067932	4.55700167	5.755300466	2.2607588768	2.8272533417	2.3756914139	4.1619017124
Kvon2014_chr3L_21338946_21341219	on	5.558293045	2.8087568283	0.745611012	2.204967916	2.0483384132	2.01649189	1.7529411316	2.620320797
Kvon2014_chr2R_11016930_11019079	on	6.802638119	1.9356031417	1.633853183	2.424588372	0	2.3595495224	0	3.4024443626
Kvon2014_chr3R_16776112_16778334	on	2.835838869	0	0	1.388868014	2.0137963295	1.8584356308	2.541809082	0
Kvon2014_chr3R_12076924_12079107	on	8.207386213	1.3988542557	0.95772617	3.901486842	2.5473046303	2.3310937881	3.1582202911	1.4839496613
Kvon2014_chr3L_5317129_5319247	on	0	0	0	0	0	0	0	0
Kvon2014_chr2R_16131749_16132929	on	2.731477968	0	0.602301373	0.83984504	0.7613096237	0	0	0
Kvon2014_chr3R_17978799_17980887	on	8.223568797	2.7166767121	1.943185806	4.686258048	2.9693288803	2.1504812241	3.0148272514	1.9966592789
Kvon2014_chr2L_8831294_8833463	on	9.418242861	0.8240828514	4.3502365	3.12065276	3.1266770363	2.7547359467	2.7526283264	2.5482091904
Kvon2014_chr2L_8841573_8843738	on	13.383448624	1.5043067932	4.55700167	5.755300466	2.2607588768	2.8272533417	2.3756914139	4.1619017124
Kvon2014_chr2R_4941835_4944082	on	1.540747448	0	0	1.117774709	1.1709308624	0	0	2.8090229034
Kvon2014_chr2R_14998559_15000822	on	0	0	0	0	0	0	0	0
Kvon2014_chr2R_15489224_15491305	on	0	0	0	0	0	0	0	0
Kvon2014_chr2R_20730821_20733011	on	5.522858794	4.0688719749	0	3.739516671	0	0	1.9468955994	1.0310072899
Kvon2014_chr3L_2746367_2748504	on	0.545625001	0	0	0	0	0	0	0
Kvon2014_chr3L_5218718_5220861	on	0	0	0	0	0	0	0	0
Kvon2014_chr3L_11227809_11228560	on	1.648214728	0	0	1.648214728	0	0	0	0
Kvon2014_chr3LHet_212650_214727	on	0	0	0	0	0	0	0	0
Kvon2014_chr3R_6427346_6429468	on	8.425015632	0	0.568200384	5.54065451	1.503297329	0	0	2.3087453842
Kvon2014_chr3R_9999142_10001340	on	0	0	0	0	0	0	0	0
Kvon2014_chr3R_17365174_17367270	on	0	0	0	0	0	0	0	0
Kvon2014_chr3R_20995463_20996763	on	8.989743597	0	1.218554272	5.493568869	3.4351992607	0	3.5316939354	0
Kvon2014_chr3R_21456236_21458310	on	7.503804735	2.396306038	1.256815658	4.259768874	3.4624123573	1.7893042564	2.6402568817	4.1356086731
Kvon2014_chr3R_24398429_24400616	on	4.914538987	0	0	3.808619912	2.194820404	0	0	0
Kvon2014_chrX_333109_335283	on	0	0	0	0	0	0	0	0
Kvon2014_chrX_9630797_9632904	on	1.489466809	0	0	1.055392534	0.7449812889	0	0	1.5059485435
Kvon2014_chrX_16045717_16047944	on	5.282197237	0	0	1.604058951	0	0	0	0
Kvon2014_chr2L_12669220_12671417	on	3.93121805	2.8538379669	0.564030788	2.354524076	0	0	2.4712381363	2.074710846
Kvon2014_chr2L_14440355_14442469	on	8.674594551	4.3859033584	0	6.641803056	0	3.9734358788	3.1967859268	1.3427553177
Kvon2014_chr2L_15202597_15204696	on	0	0	0	0	0	0	0	0
Kvon2014_chr2L_19110057_19112100	on	0.433358049	0	0	0	0	0	0	0
Kvon2014_chr2R_1586650_1587624	on	1.202865779	0	0	0	0	0	0	0
Kvon2014_chr2R_4529759_4531908	on	4.494446684	2.5389957428	0.842115164	2.45143795	1.9502944946	1.4961557388	0	2.4326896667
Kvon2014_chr3L_12669013_12671112	on	8.528079259	1.1766774654	0.681121707	6.862400512	1.147799015	1.5230507851	2.4561200142	0
Kvon2014_chrX_2328024_2330141	on	5.392382814	4.4788122177	0.603818192	2.243278503	3.2866940499	0	4.7707109451	3.6529216766
Kvon2014_chr2R_13690317_13692404	on	11.15798494	0.9472472668	5.891897492	1.842031703	1.559885025	2.8064124584	0	3.7139730454
Kvon2014_chr3L_8652598_8654858	on	1.85466242	1.2431473732	0	1.338009864	0	0	0	0
Kvon2014_chr3R_25889186_25891462	on	1.544967635	0	0	1.058746709	0	0	0	0
Kvon2014_chr3R_19020878_19022997	on	7.022528994	0	2.113407521	2.597067048	3.5673484802	1.7290315628	2.2398104668	4.3562870026
Kvon2014_chr2R_13690317_13692404	on	11.15798494	0.9472472668	5.891897492	1.842031703	1.559885025	2.8064124584	0	3.7139730454
Kvon2014_chr3R_16540229_16542746	on	1.876042544	0	0	1.231723935	0	0	0	0
Kvon2014_chr3L_8652598_8654858	on	1.85466242	1.2431473732	0	1.338009864	0	0	0	0
Kvon2014_chr3R_25889186_25891462	on	1.544967635	0	0	1.058746709	0	0	0	0
Kvon2014_chr3R_19020878_19022997	on	7.022528994	0	2.113407521	2.597067048	3.5673484802	1.7290315628	2.2398104668	4.3562870026
Kvon2014_chr2L_20967302_20969446	on	3.612188398	0	0	2.313745677	0	0	0	0
Kvon2014_chr2R_2499708_2501858	on	4.925239108	2.4241080284	0.702657759	1.743160814	0	1.7706458569	1.9455704689	3.998112917
Kvon2014_chr2L_4828491_4829484	on	1.080578861	0	0	0	0	0	0	0
Kvon2014_chr3L_7266468_7267659	on	0	0	0	0	0	0	0	0
Kvon2014_chr3L_7849411_7851629	on	1.334905475	0	0	0	0	0	0	0
Kvon2014_chr3L_18831969_18834169	on	3.762281567	1.1425580978	0	2.13001959	0	0	0	0
Kvon2014_chr3R_11465500_11467714	on	4.254339343	0	0	3.83907924	0	0	0	0
Kvon2014_chr3R_15159101_15161276	on	12.35683279	2.0409135819	1.23339476	8.370931043	0	3.3222904205	2.0480952263	2.2076134682
Kvon2014_chr3R_15160880_15162972	on	5.638190406	2.0409135819	0.617332882	3.91847585	0	3.3222904205	2.0480952263	2.2076134682
Kvon2014_chrX_5712623_5714757	on	0.392625809	0	0	0	0	0	0	0
Kvon2014_chr2L_13461810_13463910	on	0.603879015	0	0	0.603879015	0	0	0	0
Kvon2014_chr2R_21098786_21100962	on	1.0237613	0	0	1.0237613	0	0	0	1.7447700501
Kvon2014_chr3L_7935566_7937669	on	0	0	0	0	0	0	0	0
Kvon2014_chr3R_24412727_24414867	on	10.405569341	6.2340714932	1.000677019	6.619741675	0	3.2108402252	2.219979763	0
Kvon2014_chr2R_19464331_19466551	on	4.400779332	1.4067821503	0	1.310176457	0.6710586548	1.8043985367	2.1368756294	0.7405281067
Kvon2014_chrX_2688279_2690538	on	0	0	0	0	0	0	0	0
Kvon2014_chr3R_24414156_24416299	on	5.776116546	3.1165549755	0	2.990965899	0	3.2108402252	0	0
Kvon2014_chr2R_11488116_11490255	on	1.00885886	0	0	0	0	0	0	0
Kvon2014_chr2R_19464331_19466551	on	4.400779332	1.4067821503	0	1.310176457	0.6710586548	1.8043985367	2.1368756294	0.7405281067
Kvon2014_chr3L_1167709_1169803	on	4.462504745	0	0	2.742284745	0	1.987388134	0	0.8164668083
Kvon2014_chrX_2688279_2690538	on	0	0	0	0	0	0	0	0
Kvon2014_chr2R_4537049_4539309	on	4.766452712	3.5422234535	0	1.971040785	0	0	0	0
Kvon2014_chr2R_5821284_5823462	on	6.059420629	0	0.566899805	4.797726337	0	0	0	0
Kvon2014_chr3L_918655_920745	on	0	0	0	0	0	0	0	0
Kvon2014_chr3L_9796953_9797904	on	3.842683851	0	0	2.502215683	0	0	0	0
Kvon2014_chr3L_20396551_20398733	on	10.797393154	2.8766145706	3.908576573	3.666163557	3.7598619461	4.8864202499	4.5192923545	7.9996857642
Kvon2014_chr3R_10542399_10544607	on	9.3882067	0	0.538151489	6.209414363	0	1.8997616768	0	0
Kvon2014_chr3R_26594672_26596745	on	4.619788134	0	0	3.875188828	0	0	0	0
Kvon2014_chr2R_18935617_18937915	on	5.599057832	2.1560268402	0	3.157357552	0	2.1424751282	0	2.4002923966
Kvon2014_chr3L_9797330_9797598	on	3.842683851	0	0	2.502215683	0	0	0	0
Kvon2014_chr3L_14249880_14252056	on	0	0	0	0	0	0	0	0
Kvon2014_chr2L_17748587_17750842	on	12.832457374	0	0	9.81289795	0	2.5979971886	0	0
Kvon2014_chr2R_18937404_18939496	on	5.599057832	2.1560268402	0	3.157357552	0	2.1424751282	0	2.4002923966
Kvon2014_chrX_14636760_14638874	on	3.981708288	0	0	2.825203955	0	0	0	1.1539998055
Kvon2014_chr3R_19167877_19170074	on	8.751655747	2.4174757004	1.045435401	5.571828337	0	0	0	2.112958908
Kvon2014_chrX_14636760_14638874	on	3.981708288	0	0	2.825203955	0	0	0	1.1539998055
Kvon2014_chr3R_19167877_19170074	on	8.751655747	2.4174757004	1.045435401	5.571828337	0	0	0	2.112958908
Kvon2014_chr2R_5817792_5819902	on	4.182334354	0	0	2.976182111	0	0	0	0
Kvon2014_chr2R_14899853_14901945	on	0	0	0	0	0	0	0	0
Kvon2014_chr2R_20163256_20165354	on	5.256086455	3.1770429611	0.582350612	2.873861201	0	1.6315836906	0	0
Kvon2014_chr2L_15480181_15482932	on	17.231609643	0	6.286827052	8.516450977	2.4068827629	2.6142411232	2.472032547	5.5488591194
Kvon2014_chr2L_17753976_17756084	on	3.977492332	0	0	2.284265686	0	0	0	0
Kvon2014_chr3R_8473805_8476580	on	8.146668059	3.5146832466	0	5.920025005	0.6353287697	3.1376342773	2.0337724686	0.6536364555
Kvon2014_chr3R_8473805_8476580	on	8.146668059	3.5146832466	0	5.920025005	0.6353287697	3.1376342773	2.0337724686	0.6536364555
Kvon2014_chr2R_14961789_14964013	on	2.02968115	0	0	2.02968115	0	0	0	0
Kvon2014_chr2L_3820069_3822166	on	8.923797109	2.5722570419	0.763907601	4.678409583	2.3643693924	2.9986009598	1.9991455078	4.2161867619
Kvon2014_chr3R_4969149_4971389	on	3.2580017	0.9797239304	0	2.849748221	0	0	0	0
Kvon2014_chr3R_11811918_11814017	on	9.771605266	7.8167512416	2.140735715	5.068835393	0	2.730717659	3.3558526039	0
Kvon2014_chr3R_13161954_13164061	on	0	0	0	0	0	0	0	0
Kvon2014_chr2L_8843345_8845442	on	9.756277614	0	1.625494427	5.059636699	0	3.5525808334	0	4.6953802109
Kvon2014_chr3R_21282570_21284690	on	6.23049535	2.5102443695	0.602899339	4.84040764	0	0	0	0
Kvon2014_chr2L_9581706_9584274	on	6.711240965	6.6800303458	0	4.644987022	2.1271533966	0	2.2509641647	1.6255636215
Kvon2014_chrX_2329552_2331768	on	4.788564622	4.4788122177	0	2.243278503	8.5740566254	0	8.0766563415	2.7569015026
Kvon2014_chr2L_8839795_8842046	on	13.383448624	1.5043067932	4.55700167	5.755300466	2.2607588768	2.8272533417	2.3756914139	4.1619017124
Kvon2014_chr2L_8839795_8842046	on	13.383448624	1.5043067932	4.55700167	5.755300466	2.2607588768	2.8272533417	2.3756914139	4.1619017124
Kvon2014_chr2L_8839795_8842046	on	13.383448624	1.5043067932	4.55700167	5.755300466	2.2607588768	2.8272533417	2.3756914139	4.1619017124
Kvon2014_chr3L_5404605_5406827	on	0	0	0	0	0	0	0	0
Kvon2014_chr2L_5628723_5630872	on	4.233810817	0	0	4.233810817	0	0	0	0
