Interval	Chr	Bound_Region_Start	Bound_Region_Stop	Bound_Region_Score	Peak_start	Peak_score	Closest_gene	Closest_gene_dist	Closest_transcribed_gene	Closest_transcribed_gene_dist
4686	2R	8952928	8955696	0.734869003296	8954911	0.685385197401	FBgn0033837	41	FBgn0050509	1138
4687	3L	13660273	13664093	0.734647750854	13662316	0.707497088114	FBgn0036379	21620	FBgn0036386	231940
4688	3L	8692391	8696258	0.734395742416	8695190	0.623004347086	FBgn0052022	29	FBgn0001168	45484
4689	3R	8180973	8182772	0.734341144562	8181874	0.696520447731	FBgn0038016	108	FBgn0010044	23884
4690	2L	21677474	21679461	0.734302520752	21679414	0.405888140202	FBgn0051619	7285	FBgn0000559	9671
4691	2L	9685425	9687019	0.733442306519	9686312	0.517637431622	FBgn0000273	12981	FBgn0015393	13522
4692	3R	25500112	25502386	0.733082294464	25501395	0.633502623614	FBgn0039680	3	FBgn0039680	3
4693	3L	16751308	16752811	0.733067989349	16752070	0.449109107256	FBgn0025582	178	FBgn0025582	178
4694	2L	5144757	5146875	0.733030319214	5145982	0.502562999725	FBgn0053715	28405	FBgn0028696	74979
4695	3L	3621818	3623660	0.73264837265	3622950	0.598703712225	FBgn0035454	7748	FBgn0053504	45595
4696	4	247238	249706	0.73256778717	247505	0.456419641321	FBgn0039896	669	FBgn0026777	80842
4697	3L	13617805	13621170	0.732475280762	13619311	0.611604001787	FBgn0036379	21385	FBgn0036351	264021
4698	2R	16391339	16393533	0.731877326965	16392149	0.632433509827	FBgn0034558	4518	FBgn0016984	52153
4699	X	13862314	13864677	0.731809616089	13863766	0.532325671269	FBgn0011982	4182	FBgn0027537	207026
4700	3R	12256590	12260333	0.731462240219	12257660	0.580120235682	FBgn0051282	2	FBgn0044826	21890
4701	3L	19193525	19197551	0.731452941895	19196203	0.501406878233	FBgn0053647	5416	FBgn0036853	24113
4702	3L	12807650	12809789	0.731297969818	12808236	0.556534639994	FBgn0036316	8816	FBgn0036314	20286
4703	2R	10885420	10887397	0.731262683868	10886396	0.542885640088	FBgn0011660	17	FBgn0000996	9427
4704	3L	10245179	10246933	0.730951309204	10245969	0.561969250441	FBgn0036080	1182	FBgn0000629	366108
4705	3L	8312071	8315905	0.73092007637	8314446	0.63920339942	FBgn0011762	179	FBgn0011762	179
4706	2L	7819986	7822549	0.730833530426	7821600	0.741187879017	FBgn0027515	66	FBgn0020618	5652
4707	3L	4700206	4703646	0.730652332306	4702924	0.256896018982	FBgn0035570	12221	FBgn0035570	12221
4708	2L	15420892	15424185	0.730332374573	15421969	0.583042532206	FBgn0001983	455	FBgn0003448	52229
4709	2L	21121905	21123388	0.730007171631	21122467	0.553819020589	FBgn0023388	7478	FBgn0023388	7478
4710	2L	3455984	3458117	0.72994852066	3457171	0.711859285831	FBgn0031536	113	FBgn0031538	4804
4711	X	15385255	15388655	0.729865550995	15388041	0.727986055262	FBgn0030653	14889	FBgn0030659	28768
4712	3R	19297349	19299141	0.729761123657	19298276	0.536368003258	FBgn0051225	9413	FBgn0002622	113751
4713	3L	15332622	15335955	0.729702472687	15334170	0.528583272298	FBgn0036494	32211	FBgn0036494	32211
4714	3R	2280940	2283958	0.729639530182	2282678	0.646289221446	FBgn0037446	198	FBgn0037446	198
4715	3R	4626444	4628440	0.72963809967	4627116	0.500052452087	FBgn0037632	159	FBgn0037632	159
4716	X	882631	886146	0.729166030884	883232	0.696199962071	FBgn0040351	292	FBgn0040345	95558
4717	3L	13827078	13833280	0.729134321213	13828672	0.641300392151	FBgn0036381	3472	FBgn0036386	65584
4718	2L	3866591	3868649	0.72901058197	3867754	0.606327414513	FBgn0031575	40	FBgn0004567	30912
4719	X	4389186	4392335	0.728867530823	4390481	0.525898456573	FBgn0029710	2607	FBgn0029714	6723
4720	3L	22364925	22366370	0.728849411011	22365654	0.473623514175	FBgn0037161	7894	FBgn0004449	23926
4721	2L	3375817	3377735	0.728675842285	3376819	0.680341584342	FBgn0016698	189	FBgn0031538	85156
4722	2R	7340085	7342110	0.728643894196	7341137	0.66969055288	FBgn0033653	186	FBgn0013756	27389
4723	X	15410979	15413421	0.728637695312	15412015	0.732779166278	FBgn0030658	12	FBgn0030659	4794
4724	X	22121502	22122849	0.728546857834	22121551	0.651943147182	FBgn0000719	62968	FBgn0031186	463566
4725	X	2862867	2868103	0.728464126587	2863793	0.532510042191	FBgn0003285	33805	FBgn0004647	127235
4726	X	13550394	13557313	0.72834444046	13555796	0.559341843923	FBgn0030514	166	FBgn0030510	41463
4727	3L	22827934	22831041	0.728304624557	22828770	0.555523732129	FBgn0037204	4251	FBgn0037202	15840
4728	2L	8238269	8240923	0.728066921234	8239998	0.660273234049	FBgn0032006	139	FBgn0015299	28635
4729	3L	488771	490687	0.727863788605	489592	0.639688670635	FBgn0001316	34529	FBgn0035140	34791
4730	3R	15409817	15412217	0.727510452271	15410686	0.633219540119	FBgn0065080	1232	FBgn0038722	60064
4731	2R	2792090	2797071	0.727258205414	2794564	0.611201174119	FBgn0033156	4284	FBgn0033156	4284
4732	2R	730767	731638	0.727253913879	731162	0.501524448395	FBgn0053554	27237	FBgn0033015	70312
4733	2L	1559019	1560772	0.727171421051	1559953	0.664384663105	FBgn0031349	4794	FBgn0001174	41769
4734	3L	9020484	9026717	0.727015018463	9025923	0.55948229397	FBgn0035957	4536	FBgn0028789	10599
4735	3R	11395635	11398043	0.726788043976	11397224	0.627594411373	FBgn0038350	18730	FBgn0053207	94684
4736	2L	14661997	14664481	0.726700782776	14663191	0.542977703942	FBgn0003016	26120	FBgn0005771	172329
4737	X	15815824	15821721	0.726506948471	15817211	0.703458160162	FBgn0030716	333	FBgn0030718	3484
4738	3R	9275237	9277251	0.726237773895	9276026	0.650501531713	FBgn0038156	5611	FBgn0000046	24319
4739	X	16224243	16226581	0.725879669189	16225306	0.508651765188	FBgn0010416	41	FBgn0004227	29836
4740	3L	20246443	20248491	0.725237846375	20247626	0.57060867548	FBgn0011712	151	FBgn0003124	3780
4741	3L	5635473	5641380	0.725085735321	5639553	0.58662776386	FBgn0019652	2214	FBgn0035625	34623
4742	X	2351473	2353546	0.725079536438	2352432	0.510558724403	FBgn0040388	26273	FBgn0004050	48507
4743	X	1712674	1719641	0.724846839905	1717895	0.625623562757	FBgn0028969	53	FBgn0023519	28560
4744	X	17773608	17779259	0.724801063538	17774880	0.622161691839	FBgn0030884	29480	FBgn0002777	53736
4745	3L	15203915	15207394	0.724521636963	15206764	0.407267665863	FBgn0029114	5864	FBgn0029114	5864
4746	3L	6032383	6034603	0.724498271942	6033363	0.621054204305	FBgn0035669	530	FBgn0035675	16143
4747	3R	7574087	7576552	0.724380016327	7575621	0.563682466745	FBgn0037944	435	FBgn0037947	21651
4748	X	13667132	13669264	0.724358558655	13668132	0.510813977983	FBgn0030530	3936	FBgn0027537	11392
4749	2R	2132183	2133997	0.723948955536	2132994	0.464346081018	FBgn0053919	3396	FBgn0040673	8168
4750	X	13444831	13446830	0.723924636841	13446019	0.635460180395	FBgn0030501	32	FBgn0030507	55941
4751	3L	3788884	3790936	0.723883152008	3789794	0.499816445743	FBgn0035461	194	FBgn0035464	5007
4752	3L	18618180	18620022	0.723844051361	18619288	0.491265773773	FBgn0042134	19160	FBgn0036800	31335
4753	X	14825982	14827831	0.7238073349	14826928	0.570660046169	FBgn0000535	21735	FBgn0030605	70921
4754	3R	25923247	25927064	0.723783493042	25925183	0.599712147432	FBgn0040625	25274	FBgn0003479	43416
4755	3R	2769258	2772521	0.723574638367	2770978	0.521034028795	FBgn0051488	12478	FBgn0001077	80932
4756	2L	18795822	18799488	0.723504781723	18797749	0.56546702981	FBgn0040992	9166	FBgn0032717	37847
4757	2R	11844123	11846813	0.723462104797	11846216	0.599358598391	FBgn0010611	4737	FBgn0022070	16145
4758	2R	13788741	13793213	0.723255634308	13791948	0.703661441803	FBgn0003022	108	FBgn0003022	108
4759	3L	19224839	19227666	0.723227500916	19225676	0.58403301239	FBgn0026630	262	FBgn0036853	5360
4760	2R	18253275	18255905	0.723153114319	18254922	0.638754099607	FBgn0034774	7900	FBgn0011211	51714
4761	4	106040	109519	0.723094940186	107674	0.626331138611	FBgn0052005	4166	FBgn0052005	4166
4762	2L	2584368	2586190	0.72306060791	2585257	0.642894800972	FBgn0026479	191	FBgn0031437	4966
4763	X	20161967	20164013	0.722737789154	20163156	0.668091569628	FBgn0031102	15470	FBgn0027334	38971
4764	3R	4838881	4842207	0.722703933716	4841042	0.61774371652	FBgn0040534	56	FBgn0040534	56
4765	2R	7938408	7942711	0.722699165344	7939579	0.65501389784	FBgn0033734	687	FBgn0010238	29519
4766	X	5911391	5916238	0.722689151764	5914628	0.580582237244	FBgn0029836	1432	FBgn0029840	20314
4767	2L	22033458	22034568	0.722564220428	22033497	0.609606530931	FBgn0051601	2870	FBgn0032979	123257
4768	2L	15380340	15383559	0.72239112854	15381060	0.518804609776	FBgn0051828	10599	FBgn0001981	51267
4769	X	10862146	10864079	0.722304582596	10862993	0.539615182316	FBgn0040851	19940	FBgn0028686	107413
4770	3R	11199485	11202387	0.722259521484	11200373	0.531220492195	FBgn0038332	2475	FBgn0038332	2475
4771	2R	17191299	17196662	0.722208023071	17195012	0.710005728404	FBgn0003687	210	FBgn0003687	210
4772	X	11735966	11739784	0.722190380096	11739066	0.662237896639	FBgn0030354	211	FBgn0030350	17849
4773	2R	7418949	7420571	0.721965789795	7419765	0.389251232147	FBgn0033664	56	FBgn0015543	10735
4774	X	11836351	11839362	0.721772670746	11838104	0.461434394121	FBgn0001083	257	FBgn0003865	15254
4775	X	14031432	14037833	0.721740722656	14034702	0.625557804108	FBgn0030545	561	FBgn0002873	47078
4776	3L	14671200	14672699	0.721612453461	14671957	0.466292619705	FBgn0002997	56	FBgn0036449	79725
4777	3L	21507565	21509933	0.721347332001	21508384	0.694221805124	FBgn0052441	412	FBgn0028663	34681
4778	3L	8126596	8128604	0.721134185791	8127770	0.617040276527	FBgn0035844	2015	FBgn0042112	28710
4779	3R	20631968	20633426	0.721115112305	20632674	0.436853408813	FBgn0039228	659	FBgn0013953	40062
4780	2L	20462949	20465974	0.720987796783	20464628	0.609277023989	FBgn0046834	10461	FBgn0046834	10461
4781	X	818559	820718	0.720679044724	819559	0.755613178015	FBgn0040350	10856	FBgn0040345	31885
4782	2L	17405324	17407769	0.720205783844	17406868	0.557088122648	FBgn0032635	282	FBgn0032634	571
4783	X	332197	334917	0.719994544983	333175	0.601742045085	FBgn0001337	239	FBgn0000570	46867
4784	X	9914571	9917792	0.719762802124	9915873	0.690871745348	FBgn0030174	214	FBgn0030177	12518
4785	2L	205552	208958	0.719641685486	207531	0.560934010674	FBgn0031233	132	FBgn0031235	24983
4786	2L	8204232	8206906	0.719515800476	8205331	0.47681909449	FBgn0031998	203	FBgn0003607	5802
4787	3L	2245126	2247332	0.719408988953	2246227	0.555769808152	FBgn0015360	34	FBgn0000543	3116
4788	3L	15505371	15506774	0.719264984131	15506201	0.367686335246	FBgn0004396	5528	FBgn0036503	23916
4789	3R	6707000	6708966	0.718980789185	6708010	0.604592042811	FBgn0037852	101	FBgn0037855	11242
4790	3L	6027848	6029970	0.718913078308	6028807	0.610615968704	FBgn0028980	318	FBgn0035675	20699
4791	2R	2177785	2181755	0.718779802322	2180168	0.628564914068	FBgn0033085	170	FBgn0033085	170
4792	2R	3509251	3510904	0.718214511871	3510056	0.532525006463	FBgn0027788	330	FBgn0033243	30219
4793	X	6393905	6397514	0.718019723892	6395065	0.617575764656	FBgn0029875	9058	FBgn0014026	16544
4794	3L	7328180	7330800	0.717883110046	7330706	0.747076193492	FBgn0035769	63	FBgn0082598	13040
4795	3R	21039814	21041750	0.717830657959	21040841	0.570887353685	FBgn0039291	19	FBgn0039288	19559
4796	X	4609083	4610655	0.717745780945	4609857	0.481020291646	FBgn0029724	5454	FBgn0022768	77749
4797	X	9266561	9267849	0.716611862183	9267300	0.494674116373	FBgn0040932	10387	FBgn0026149	65433
4798	X	9565219	9568006	0.716527462006	9567354	0.595607246671	FBgn0000233	27945	FBgn0000233	27945
4799	3R	53720	56073	0.716464996338	54860	0.661206357619	FBgn0037219	111	FBgn0037220	3217
4800	X	13129721	13133278	0.716355323792	13130890	0.637372589111	FBgn0030468	146	FBgn0004456	38463
4801	2R	7767940	7769716	0.716264724731	7768830	0.579680469301	FBgn0033705	1069	FBgn0020377	41698
4802	3L	8714287	8716194	0.716103553772	8715112	0.65633577459	FBgn0003149	4182	FBgn0001168	65406
4803	3R	8547272	8548903	0.716074943542	8548133	0.643182218075	FBgn0002719	134	FBgn0038071	74351
4804	X	1916274	1922125	0.715935230255	1921219	0.587435944875	FBgn0025626	73	FBgn0025626	73
4805	3R	15452781	15454819	0.715767860413	15454021	0.604441610972	FBgn0038720	4419	FBgn0038722	16729
4806	2R	2973666	2976199	0.715749263763	2974620	0.512469238705	FBgn0033178	564	FBgn0033179	3924
4807	X	11088540	11089610	0.715705871582	11089066	0.194322892598	FBgn0030282	3619	FBgn0003411	78498
4808	X	8912678	8914521	0.715572834015	8913551	0.402303695679	FBgn0030078	3078	FBgn0030086	20998
4809	2R	19805863	19807756	0.715312004089	19806654	0.469700396061	FBgn0034999	4956	FBgn0034987	110697
4810	X	12654771	12658630	0.715307235718	12655835	0.520047537486	FBgn0052648	9363	FBgn0030433	85208
4811	2R	4133802	4141115	0.715190887451	4139428	0.563308417797	FBgn0033315	31	FBgn0033315	31
4812	3L	1420940	1422654	0.714819431305	1421738	0.49938695571	FBgn0043865	563	FBgn0004635	25586
4813	3L	12463160	12466215	0.714804649353	12463986	0.53553906609	FBgn0036288	49	FBgn0027936	14263
4814	3R	26169184	26171814	0.714771747589	26170289	0.685603786917	FBgn0015221	43265	FBgn0039764	79265
4815	X	8553900	8556094	0.714592456818	8554788	0.600421756506	FBgn0041629	102	FBgn0030061	5399
4816	3R	1687021	1688897	0.714572906494	1688041	0.673334545559	FBgn0037391	92	FBgn0037383	37815
4817	3L	14104052	14106742	0.714334487915	14104880	0.460157955394	FBgn0042630	8297	FBgn0000411	38999
4818	2R	19389144	19392893	0.713994979858	19389984	0.444349080324	FBgn0025336	47	FBgn0034921	7881
4819	3R	5569511	5574825	0.713829994202	5573287	0.653402693131	FBgn0037739	33	FBgn0002431	21954
4820	3L	11599285	11602934	0.713569641113	11600675	0.769521096173	FBgn0036184	288	FBgn0036180	17288
4821	3R	4554954	4558648	0.713446617126	4556269	0.501108674442	FBgn0037620	887	FBgn0037621	1147
4822	X	13696351	13698001	0.713408470154	13697086	0.595351278782	FBgn0030532	6025	FBgn0027537	40346
4823	4	929242	930207	0.71293926239	929879	0.389926103445	FBgn0052021	445	FBgn0039930	119730
4824	3R	3824798	3829545	0.71275806427	3827327	0.495549650753	FBgn0037536	21	FBgn0037550	124728
4825	2R	4343447	4345503	0.712687969208	4344540	0.626767456532	FBgn0050350	6336	FBgn0033341	68645
4826	3L	12615663	12619376	0.712281227112	12616527	0.539169549942	FBgn0052111	14644	FBgn0036306	112177
4827	3L	20463786	20465217	0.711908578873	20464555	0.531690210104	FBgn0037013	2995	FBgn0037009	9705
4828	X	8150053	8151757	0.711793899536	8150983	0.545971361796	FBgn0030032	18971	FBgn0030028	34343
4829	2R	861137	862864	0.711290836334	861861	0.656600727754	FBgn0033020	479	FBgn0033021	8630
4830	2R	17757574	17759111	0.711151123047	17758253	0.486565208435	FBgn0020307	6708	FBgn0013272	66991
4831	3L	1395798	1398366	0.710333824158	1397442	0.531351417303	FBgn0035217	2321	FBgn0004635	49882
4832	3R	11181678	11183981	0.710168838501	11182863	0.525633980246	FBgn0038326	104	FBgn0038332	15035
4833	3R	27502254	27504927	0.710165500641	27503095	0.494693487883	FBgn0039864	2507	FBgn0039867	59569
4834	X	20254905	20256479	0.71014547348	20255719	0.526286538442	FBgn0031116	5702	FBgn0040650	18053
4835	2L	7584339	7586223	0.709845304489	7585087	0.610575389862	FBgn0083141	3152	FBgn0053529	40664
4836	2L	11495130	11499763	0.70982170105	11498646	0.569710850716	FBgn0032361	473	FBgn0003313	12457
4837	X	11470355	11471215	0.709749221802	11471174	0.833223751613	FBgn0004370	11394	FBgn0030322	17582
4838	3R	27787747	27792327	0.709656238556	27790782	0.587712091558	FBgn0039886	13070	FBgn0002780	87012
4839	2R	4717742	4720483	0.709439277649	4719224	0.661192725686	FBgn0033393	151	FBgn0033400	79218
4840	3R	2703722	2705843	0.70942401886	2704647	0.598457694054	FBgn0001077	14601	FBgn0001077	14601
4841	2L	13003222	13005348	0.709357261658	13004151	0.600538879633	FBgn0020368	9	FBgn0028965	17156
4842	3L	19022183	19025382	0.709334373474	19024220	0.592959658305	FBgn0036842	3841	FBgn0002945	13630
4843	3R	1379166	1380840	0.709202289581	1379999	0.539511013031	FBgn0015276	34	FBgn0037342	14333
4844	3L	4946123	4948611	0.708622455597	4947675	0.584818214178	FBgn0005775	9344	FBgn0035570	256972
4845	X	20603810	20611935	0.708549022675	20609733	0.639018118382	FBgn0003037	4572	FBgn0003300	104616
4846	2R	13755898	13757976	0.708352088928	13757197	0.552396329244	FBgn0000658	9571	FBgn0000658	9571
4847	X	16359103	16362996	0.708215713501	16360027	0.591949780782	FBgn0030755	869	FBgn0015615	67339
4848	2L	19809453	19811218	0.708159446716	19811078	0.587306785583	FBgn0003922	656	FBgn0032824	832
4849	X	18250805	18253987	0.707991600037	18251962	0.657071215766	FBgn0030918	2512	FBgn0004956	110200
4850	2R	11514689	11518171	0.707970619202	11516182	0.729112250464	FBgn0020236	59	FBgn0034062	10026
4851	3R	12431	13441	0.70756816864	12519	0.567036581039	FBgn0000500	3651	FBgn0037213	12139
4852	3L	2763554	2767207	0.707404136658	2764972	0.53769159317	FBgn0035374	519	FBgn0035370	14444
4853	2L	4381851	4383356	0.707325458527	4382652	0.507617175579	FBgn0031597	67	FBgn0031597	67
4854	3L	14524390	14526238	0.707287788391	14525313	0.4604136414	FBgn0028418	710	FBgn0028418	710
4855	2L	367725	370011	0.707255840302	368765	0.580820586946	FBgn0000061	9351	FBgn0031250	10897
4856	X	11826641	11829450	0.70719909668	11827355	0.453402076449	FBgn0030359	650	FBgn0003865	4505
4857	3R	19215562	19217707	0.707094669342	19216560	0.641006946564	FBgn0051515	1967	FBgn0002622	32035
4858	2L	12171720	12176366	0.706681728363	12174931	0.585779696703	FBgn0032421	1947	FBgn0032408	78421
4859	2L	4901081	4903558	0.706680774689	4902408	0.603212524863	FBgn0031646	4353	FBgn0047314	5207
4860	2L	7221764	7224942	0.706589221954	7222970	0.584638448862	FBgn0031898	109	FBgn0031898	109
4861	2R	2472044	2474340	0.706588745117	2473298	0.670321688933	FBgn0053558	10059	FBgn0033107	146425
4862	3L	4733538	4735428	0.706290483475	4734606	0.622992038727	FBgn0035571	41	FBgn0035570	43903
4863	3L	787338	789706	0.706186771393	788397	0.640440295724	FBgn0035161	865	FBgn0035162	28537
4864	3L	9717584	9719637	0.705904483795	9718793	0.425692418042	FBgn0052046	6730	FBgn0044049	59432
4865	3R	25825428	25827218	0.705636978149	25826262	0.470931321383	FBgn0039734	14	FBgn0039734	14
4866	2L	5269764	5272071	0.705576896667	5271248	0.639035638173	FBgn0003716	105	FBgn0000228	7310
4867	2R	2954548	2961208	0.705535888672	2959397	0.602095024926	FBgn0033174	105	FBgn0033179	19147
4868	2R	3023622	3024908	0.705478191376	3024288	0.392633213716	FBgn0025185	249	FBgn0015929	12601
4869	3R	25840128	25842052	0.705297470093	25841061	0.480760216713	FBgn0039737	25	FBgn0039735	10658
4870	X	3358683	3361547	0.705288887024	3360531	0.609383940697	FBgn0029667	476	FBgn0029665	19001
4871	3R	12615683	12617440	0.705224990845	12616587	0.279738873243	FBgn0015230	2554	FBgn0020556	17676
4872	3L	6927720	6933221	0.705183744431	6929646	0.748115926981	FBgn0035720	205	FBgn0001104	24354
4873	X	12597456	12601187	0.705128669739	12599483	0.540814501899	FBgn0030421	278	FBgn0053963	106084
4874	3R	14154067	14157559	0.704973936081	14157160	0.3680947721	FBgn0051235	2499	FBgn0038601	29702
4875	2R	2965104	2967502	0.704653263092	2965947	0.611914231227	FBgn0050502	2583	FBgn0033179	12597
4876	X	119659	121628	0.704648017883	120594	0.509070704965	FBgn0040369	223	FBgn0000316	8820
4877	X	1501448	1506028	0.704602956772	1503762	0.568194643656	FBgn0029584	4715	FBgn0023530	21673
4878	2R	18052495	18054965	0.704566478729	18054158	0.551705360413	FBgn0034736	3542	FBgn0034743	59545
4879	2L	13397889	13400067	0.704560279846	13399146	0.519358366728	FBgn0032521	157	FBgn0032518	4031
4880	X	6186890	6190347	0.704422950745	6189380	0.631954165066	FBgn0029867	2959	FBgn0029868	6255
4881	3L	9696089	9698339	0.704030036926	9697333	0.61380630381	FBgn0036038	41	FBgn0044049	80892
4882	2R	3049682	3052153	0.703760623932	3051298	0.621220644783	FBgn0033191	211	FBgn0022772	13777
4883	3L	21874208	21877757	0.703591346741	21875376	0.547708749771	FBgn0037141	247	FBgn0046301	109330
4884	X	8093912	8099249	0.703456878662	8096862	0.622940808535	FBgn0017566	40	FBgn0030028	19778
4885	2L	11081313	11083170	0.703392982483	11082289	0.526418745518	FBgn0032336	892	FBgn0032335	11228
4886	2R	10619144	10621564	0.703079223633	10620051	0.632014240537	FBgn0015371	10069	FBgn0033989	112965
4887	2L	16614288	16616612	0.70282459259	16615434	0.333575895854	FBgn0051738	2539	FBgn0002652	60551
4888	2R	382545	383688	0.702521324158	382962	0.465470049116	FBgn0040849	144755	FBgn0033015	418512
4889	3R	21154652	21155700	0.702259063721	21154702	0.788596471151	FBgn0039328	2222	FBgn0039306	63073
4890	3R	18286594	18289137	0.701961517334	18288063	0.571027628581	FBgn0024832	113	FBgn0024832	113
4891	2R	9876621	9879076	0.701948881149	9877704	0.42364210241	FBgn0033929	210	FBgn0033925	5557
4892	3R	24385286	24391500	0.701943874359	24387263	0.597305679321	FBgn0040618	7178	FBgn0000659	23542
4893	3R	22777832	22780856	0.701799869537	22778867	0.57665348053	FBgn0039463	5277	FBgn0004510	40259
4894	X	20840376	20843105	0.701683998108	20842617	0.699521409141	FBgn0031144	9	FBgn0031144	9
4895	3R	27396513	27399078	0.701412200928	27397710	0.556849384308	FBgn0028968	155	FBgn0039857	24257
4896	3R	20951942	20953838	0.701365470886	20953053	0.670010646184	FBgn0039280	15	FBgn0039280	15
4897	X	12373574	12377444	0.701101541519	12374496	0.548347529243	FBgn0052653	8565	FBgn0015024	113224
4898	3L	310359	313784	0.700884819031	311510	0.63437345624	FBgn0052343	9	FBgn0004373	8098
4899	X	22169856	22171021	0.700866222382	22170109	0.449362312044	FBgn0000719	111526	FBgn0031186	512124
4900	3L	16559494	16561317	0.700729370117	16560522	0.518168245043	FBgn0042178	156	FBgn0027500	221
4901	X	3428849	3432239	0.700529098511	3429798	0.397788456508	FBgn0029672	22	FBgn0029672	22
4902	3L	8958571	8961685	0.700459957123	8960384	0.6697704494	FBgn0035951	275	FBgn0035954	18761
4903	X	20574760	20577649	0.700324058533	20575759	0.502155590057	FBgn0052507	16070	FBgn0003300	70642
4904	2L	16610	17435	0.700148582458	17088	0.40536318885	FBgn0002121	4284	FBgn0002121	4284
4905	3L	22124491	22127791	0.700041770935	22125404	0.478384047747	FBgn0037152	26136	FBgn0037156	75110
4906	X	402659	404411	0.699973106384	403485	0.422217607498	FBgn0000108	15044	FBgn0000570	23443
4907	3L	20118642	20121660	0.699217796326	20120336	0.572840213776	FBgn0036945	2047	FBgn0036959	54776
4908	2L	3046661	3050971	0.698947906494	3048910	0.547451802662	FBgn0003934	209	FBgn0003934	209
4909	2R	14956120	14958206	0.698800563812	14957316	0.562128961086	FBgn0013325	104	FBgn0013325	104
4910	2L	21728333	21730449	0.698338985443	21729264	0.624452193578	FBgn0032960	15790	FBgn0032960	15790
4911	2L	8942366	8945138	0.698177337646	8943486	0.473568852743	FBgn0032077	222	FBgn0029123	117861
4912	X	6216374	6219873	0.698024749756	6217895	0.592394604402	FBgn0003139	182	FBgn0029868	22260
4913	X	6227775	6229089	0.697943687439	6228530	0.298682371775	FBgn0053664	899	FBgn0029868	32895
4914	3R	11403074	11407385	0.697921276093	11405506	0.58624124527	FBgn0038350	27012	FBgn0053207	86402
4915	2L	2234893	2237441	0.697783470154	2236471	0.57146394954	FBgn0031408	355	FBgn0031395	44099
4916	3R	20134326	20136124	0.697500705719	20135232	0.621562677271	FBgn0028471	8910	FBgn0028471	8910
4917	X	19170025	19174456	0.697410106659	19171722	0.65629696846	FBgn0031014	10659	FBgn0031008	68901
4918	3R	18221986	18223927	0.697313308716	18222832	0.47336765698	FBgn0051167	151	FBgn0038964	23958
4919	3L	9361709	9366475	0.697086811066	9364568	0.551438903809	FBgn0001226	6556	FBgn0011769	19584
4920	3L	8533112	8535323	0.697063922882	8533901	0.515194296837	FBgn0020254	1303	FBgn0024236	34710
4921	X	6687375	6692040	0.697006225586	6689313	0.60076469183	FBgn0029912	266	FBgn0029907	20822
4922	2R	5030625	5034342	0.696982383728	5033136	0.64911621809	FBgn0033419	1615	FBgn0025286	65860
4923	X	8231336	8235511	0.696928977966	8234281	0.635096858529	FBgn0030033	3264	FBgn0030034	10350
4924	X	15008595	15010290	0.696913719177	15009534	0.438692513634	FBgn0030618	2865	FBgn0030616	36207
4925	3L	21038911	21040731	0.696521759033	21039716	0.52482324488	FBgn0053285	16873	FBgn0037050	25571
4926	2R	17003382	17006175	0.696444511414	17005074	0.61161108017	FBgn0010470	434	FBgn0010415	16324
4927	3L	1950410	1952102	0.696409225464	1951183	0.499815106392	FBgn0027547	2424	FBgn0002183	91315
4928	3R	23501295	23505364	0.696278572083	23503445	0.606068015099	FBgn0039537	148	FBgn0003330	4301
4929	3R	25170992	25172599	0.696192741394	25171857	0.44749843373	FBgn0015622	26491	FBgn0003525	90355
4930	3R	600106	603238	0.696135520935	601591	0.513562314651	FBgn0010750	268	FBgn0051532	15364
4931	X	8303084	8305050	0.695965766907	8304550	0.581889361143	FBgn0030040	1580	FBgn0030038	22234
4932	X	17464895	17467209	0.695838451385	17466268	0.511522629682	FBgn0030853	242	FBgn0030851	2855
4933	3L	16316068	16318286	0.695833683014	16317153	0.664233151604	FBgn0036614	4	FBgn0052357	1977
4934	X	855760	858001	0.695768356323	856697	0.468795916613	FBgn0042146	9294	FBgn0040345	69023
4935	3L	2219284	2221544	0.695621490479	2220660	0.565166920424	FBgn0035318	56	FBgn0035318	56
4936	3R	22391588	22395174	0.695620059967	22394140	0.58099009196	FBgn0051082	15942	FBgn0039449	148967
4937	2L	14287270	14289476	0.695122480392	14288109	0.535037008921	FBgn0052971	10629	FBgn0028529	66971
4938	2L	20974648	20979701	0.695106506348	20976435	0.700578957796	FBgn0032909	19899	FBgn0032906	62698
4939	2R	7626527	7631226	0.695086956024	7630075	0.670765459538	FBgn0033681	4704	FBgn0027504	36889
4940	2R	11361282	11369988	0.694927692413	11366202	0.691423326731	FBgn0034046	2733	FBgn0050085	17806
4941	2L	14347717	14349691	0.694422721863	14348761	0.469456970692	FBgn0028530	57	FBgn0028529	6319
4942	2R	12958317	12960632	0.694231748581	12959464	0.693052053452	FBgn0027506	337	FBgn0028953	13080
4943	2L	3844080	3848065	0.694189548492	3845680	0.555822879076	FBgn0004567	8838	FBgn0004567	8838
4944	3R	15130200	15133932	0.694185733795	15133052	0.621143789852	FBgn0000463	18883	FBgn0000463	18883
4945	X	17552566	17559324	0.693982362747	17557081	0.605358719826	FBgn0052559	11726	FBgn0030866	16130
4946	2L	5107074	5109932	0.693865299225	5108335	0.659072965384	FBgn0031685	5537	FBgn0028696	37332
4947	X	16317214	16319416	0.693649291992	16318632	0.411678847145	FBgn0010256	36018	FBgn0010256	36018
