Interval	Chr	Bound_Region_Start	Bound_Region_Stop	Bound_Region_Score	Peak_start	Peak_score	Closest_gene	Closest_gene_dist	Closest_transcribed_gene	Closest_transcribed_gene_dist
1788	3L	21740725	21743544	1.520412445068	21742013	1.255631160736	FBgn0000560	531	FBgn0037134	15293
1789	3R	14743578	14745297	1.519422531128	14743731	1.520137468974	FBgn0038661	3041	FBgn0038666	62959
1790	2L	15103534	15112094	1.519404411316	15104870	1.390131361344	FBgn0028878	644	FBgn0024183	38625
1791	3L	12423564	12425881	1.518724918365	12424716	1.437578328451	FBgn0000625	17252	FBgn0027936	53533
1792	2R	4951278	4955407	1.518439292908	4953772	1.221812121073	FBgn0029092	399	FBgn0053774	41675
1793	3R	13942787	13948594	1.51704788208	13944619	1.153573226929	FBgn0051518	9904	FBgn0038566	37776
1794	X	14918117	14921048	1.516299724579	14919724	1.143668842316	FBgn0030611	20	FBgn0030611	20
1795	2R	2697942	2700234	1.516051769257	2699273	1.171230568605	FBgn0050384	4463	FBgn0033156	91007
1796	X	11685471	11690937	1.51601934433	11688886	1.205668195089	FBgn0030343	47	FBgn0030350	32331
1797	3L	9476132	9480664	1.515668392181	9478803	1.325442254543	FBgn0036007	473	FBgn0036007	473
1798	3L	19855488	19858545	1.514795780182	19857637	0.985245585442	FBgn0036918	103	FBgn0036918	103
1799	2R	5610641	5614148	1.514566898346	5612723	1.298079238218	FBgn0004907	1231	FBgn0033485	1324
1800	3R	12246122	12250568	1.514450073242	12247446	1.213723379023	FBgn0051497	3336	FBgn0044826	32104
1801	3R	1472702	1476765	1.513794898987	1474111	1.307350383085	FBgn0027951	348	FBgn0051545	479
1802	3L	22393573	22395939	1.513267993927	22394707	1.300107300282	FBgn0037163	317	FBgn0004449	52979
1803	2R	18576878	18584277	1.512334823608	18582259	1.173502594233	FBgn0003062	61	FBgn0003062	61
1804	3L	14745321	14753541	1.511832237244	14751045	1.382488587323	FBgn0036449	637	FBgn0036449	637
1805	2L	5366053	5368981	1.510898590088	5367081	1.44125921586	FBgn0016920	20844	FBgn0031700	38211
1806	2R	2368003	2370951	1.510887145996	2369239	1.31567401886	FBgn0033109	15343	FBgn0033107	42366
1807	3L	16380950	16385550	1.510688304901	16384493	1.375446403728	FBgn0027080	61	FBgn0014163	7395
1808	3L	19582867	19585161	1.509278297424	19583811	1.191319853067	FBgn0036894	56	FBgn0029094	340
1809	3R	10335705	10338450	1.508730888367	10337586	1.358299997118	FBgn0038234	4	FBgn0038234	4
1810	2L	12001829	12005177	1.508382797241	12003937	1.334808915854	FBgn0032394	1661	FBgn0032390	13973
1811	3L	20426394	20431272	1.507685661316	20427537	1.370441228151	FBgn0037000	1088	FBgn0036998	19899
1812	3L	21523461	21529252	1.507208824158	21528267	1.253548532724	FBgn0023417	4432	FBgn0028663	54564
1813	2R	2967938	2972457	1.50710773468	2970694	1.067288279533	FBgn0025885	18	FBgn0033179	7850
1814	X	235947	241008	1.506949424744	237501	1.391951799393	FBgn0000022	10648	FBgn0000022	10648
1815	3R	22604695	22606975	1.506552696228	22605782	1.187383679783	FBgn0003717	18983	FBgn0039449	62675
1816	X	4398322	4402257	1.505880355835	4400124	1.397026135371	FBgn0029715	542	FBgn0029715	542
1817	2R	15999360	16002903	1.50580406189	16001191	1.397999465466	FBgn0050143	14787	FBgn0034513	50250
1818	2R	11848216	11852509	1.504686832428	11851480	1.403876332676	FBgn0020611	20	FBgn0022070	10881
1819	X	11650787	11655927	1.504592895508	11651884	1.241469621658	FBgn0030336	1416	FBgn0030350	69333
1820	2L	7384823	7388888	1.503472328186	7388174	1.114609718323	FBgn0031904	74	FBgn0004009	81013
1821	2R	6353256	6355490	1.503470420837	6354538	1.175392866135	FBgn0027525	95	FBgn0027525	95
1822	2R	13332015	13335160	1.502704620361	13333899	1.105115540822	FBgn0050111	4691	FBgn0050111	4691
1823	2R	18188509	18190994	1.502696990967	18189545	1.269752221949	FBgn0020257	7010	FBgn0020257	7010
1824	X	22035269	22036460	1.501042366028	22036388	1.384799623489	FBgn0031201	21054	FBgn0031186	378403
1825	3L	4822579	4824784	1.500781059265	4823578	1.195418582243	FBgn0035578	3989	FBgn0035570	132875
1826	2L	20222523	20224249	1.499960899353	20223475	1.109433710575	FBgn0058169	39	FBgn0011638	114446
1827	3L	14548949	14551842	1.499668598175	14550459	1.386323451996	FBgn0040318	14368	FBgn0028418	24436
1828	3L	4116128	4118737	1.499568462372	4117695	1.090654260972	FBgn0035500	387	FBgn0004574	5038
1829	3L	690537	692780	1.499483585358	691768	1.237560093403	FBgn0035158	35	FBgn0035156	15321
1830	2L	18620613	18622963	1.49907875061	18621574	1.258522748947	FBgn0032694	8388	FBgn0032693	27339
1831	3R	17446594	17450717	1.498930931091	17447531	1.23532307148	FBgn0046832	715	FBgn0046832	715
1832	X	7778223	7786711	1.49884557724	7782994	1.452451992035	FBgn0029983	789	FBgn0004404	2854
1833	3L	3405699	3407936	1.498756408691	3406802	1.439092413584	FBgn0014388	1665	FBgn0027616	49104
1834	3L	15300630	15304099	1.49827337265	15301657	1.386922836304	FBgn0036494	302	FBgn0036494	302
1835	3R	3974643	3979334	1.497346878052	3977029	1.26526004076	FBgn0011959	10265	FBgn0037550	24974
1836	X	20201222	20204598	1.49488401413	20202033	1.251269068037	FBgn0027334	94	FBgn0027334	94
1837	2R	3560390	3563897	1.494207382202	3562085	1.335768487718	FBgn0033252	15279	FBgn0021814	29763
1838	2L	3578212	3582232	1.493944168091	3581040	1.248507247252	FBgn0004892	274	FBgn0002985	25708
1839	3L	3053405	3058666	1.493789672852	3055335	1.381815135479	FBgn0035397	675	FBgn0003938	18998
1840	X	19266960	19268969	1.493595123291	19267887	1.414981449352	FBgn0052827	21365	FBgn0044030	45926
1841	2R	14082121	14090711	1.49334859848	14083325	1.378243698793	FBgn0050115	6827	FBgn0050119	28877
1842	3R	24723351	24725252	1.492372512817	24724295	1.197575793547	FBgn0053203	9572	FBgn0053553	10494
1843	2R	13335924	13339744	1.492125511169	13338376	1.354049738716	FBgn0050111	9168	FBgn0050111	9168
1844	X	19675570	19680249	1.492044448853	19676827	1.062142540427	FBgn0031079	9161	FBgn0031079	9161
1845	3R	24385185	24389025	1.487965106964	24387725	1.370000839233	FBgn0040618	7640	FBgn0000659	23080
1846	2L	16229764	16231916	1.487832784653	16231192	1.34568804961	FBgn0028859	1096	FBgn0028897	26860
1847	2L	8516394	8518666	1.48756980896	8517440	1.282604638268	FBgn0032054	6	FBgn0032051	2576
1848	2R	18774517	18779290	1.486401557922	18778010	1.045904440038	FBgn0034839	174	FBgn0034846	76225
1849	2R	11261770	11264093	1.486238956451	11263049	1.394462479485	FBgn0050089	20788	FBgn0050089	20788
1850	2L	3301133	3304554	1.485973119736	3303322	1.452246761322	FBgn0031516	193	FBgn0031511	130613
1851	2L	5402988	5405020	1.485901355743	5403808	1.322487943313	FBgn0016660	534	FBgn0005511	57833
1852	2L	12506812	12508903	1.485835075378	12507990	1.153811365366	FBgn0051857	9110	FBgn0040286	73325
1853	2R	5203160	5207719	1.485643386841	5206741	1.367655932903	FBgn0023143	1600	FBgn0023143	1600
1854	2R	9190855	9193296	1.485476016998	9192156	1.377826531728	FBgn0033864	8513	FBgn0033859	82600
1855	X	342116	345253	1.485066413879	344400	1.17049071368	FBgn0029525	36	FBgn0000570	35642
1856	3R	20988644	20991639	1.484920024872	20989629	1.233369763692	FBgn0039284	3002	FBgn0039286	21106
1857	2R	2381001	2385664	1.484754085541	2383996	1.315334574382	FBgn0033109	586	FBgn0033107	57123
1858	3R	14916468	14921042	1.483550548553	14918713	1.337810880998	FBgn0004876	1363	FBgn0038678	1906
1859	2L	5613416	5619614	1.483172416687	5617350	1.377001089208	FBgn0031725	4327	FBgn0031718	66324
1860	2L	8949018	8951966	1.482688903809	8950131	1.244977527195	FBgn0032078	1069	FBgn0029123	124506
1861	3R	26742762	26749385	1.482431411743	26748423	1.432715007237	FBgn0020912	9813	FBgn0003720	70386
1862	X	2444529	2448026	1.482407569885	2445841	1.302244122823	FBgn0001404	1184	FBgn0011606	14367
1863	3L	3289798	3292800	1.480920791626	3291428	1.341443443298	FBgn0035432	4174	FBgn0035436	11661
1864	2L	19786050	19788611	1.480848312378	19787143	1.446740746498	FBgn0032821	686	FBgn0003931	19520
1865	3L	18590416	18596204	1.479838371277	18594836	1.186678998611	FBgn0036801	3616	FBgn0036800	6883
1866	2L	11250680	11252839	1.47972202301	11251862	1.336263000965	FBgn0052830	2712	FBgn0028700	121217
1867	2L	11792811	11794807	1.479439258575	11793810	1.414851844311	FBgn0032377	273	FBgn0032377	273
1868	3L	1867564	1871133	1.477998733521	1869974	1.356846110026	FBgn0035289	783	FBgn0002183	10106
1869	3R	135367	138422	1.477522850037	137264	0.925199866295	FBgn0037232	6	FBgn0001204	35108
1870	3R	14990117	14995631	1.477293014526	14991483	1.237732768059	FBgn0010768	1540	FBgn0038678	70864
1871	3R	16949361	16951139	1.476755619049	16950415	1.253142721513	FBgn0023423	2787	FBgn0010770	8457
1872	2R	20551896	20553941	1.475434303284	20552963	1.305282890797	FBgn0001147	6964	FBgn0001148	16617
1873	2L	18832386	18836241	1.475024700165	18835255	1.168942058788	FBgn0032717	341	FBgn0032717	341
1874	X	14818228	14821898	1.474784374237	14819454	1.053306609392	FBgn0000535	14261	FBgn0030605	78395
1875	2L	5985608	5987976	1.474605083466	5986909	1.185815137975	FBgn0001941	585	FBgn0001942	5150
1876	3R	6982064	6983892	1.474300861359	6982911	1.03332715876	FBgn0040259	89	FBgn0037873	52660
1877	X	8518749	8524960	1.474022388458	8520252	1.205516070127	FBgn0030055	2047	FBgn0004102	24366
1878	3L	11559672	11562756	1.473120689392	11561541	1.214758574963	FBgn0003292	174	FBgn0036180	21846
1879	2R	1232626	1235462	1.472383022308	1234323	1.45143626718	FBgn0000099	105	FBgn0033035	29081
1880	3R	7494082	7496245	1.472318649292	7495213	1.394572145799	FBgn0037928	1886	FBgn0037921	43847
1881	2R	3578899	3581855	1.47199010849	3580443	1.526088546304	FBgn0020279	649	FBgn0021814	11405
1882	3L	22439335	22441164	1.471559524536	22440232	1.147497794207	FBgn0037168	1158	FBgn0004449	98504
1883	2R	14229583	14234010	1.471336841583	14233053	1.004181325436	FBgn0053147	61	FBgn0023214	44658
1884	3L	18402795	18406235	1.470900535583	18405272	1.378949165344	FBgn0036786	76	FBgn0011706	41610
1885	2R	13870124	13873311	1.47030878067	13872473	1.1357162139	FBgn0034328	25622	FBgn0034326	58152
1886	X	17250110	17251969	1.469338417053	17251014	1.327013343573	FBgn0027602	5078	FBgn0030851	212399
1887	3L	5603821	5605684	1.468127250671	5604749	1.220663715811	FBgn0035625	181	FBgn0035625	181
1888	2R	3894216	3896286	1.467703342438	3895301	1.189942836761	FBgn0033288	3882	FBgn0010109	151161
1889	3L	6460491	6463459	1.467616081238	6461486	1.317091493046	FBgn0035702	802	FBgn0020251	8191
1890	3R	19835844	19839581	1.467267036438	19838005	1.149804507985	FBgn0051184	15864	FBgn0051184	15864
1891	3R	4124861	4127546	1.466461181641	4125999	1.241819572449	FBgn0037565	379	FBgn0037568	4981
1892	X	20556709	20558899	1.466336250305	20557838	1.145547754624	FBgn0031130	1213	FBgn0003300	52721
1893	3R	27865198	27867415	1.466042518616	27866374	1.412474099328	FBgn0039887	2279	FBgn0002780	11420
1894	2R	15200320	15202643	1.466003894806	15201467	1.243304308723	FBgn0034467	1474	FBgn0015949	16784
1895	2L	15007469	15010646	1.465895652771	15009567	1.294603211539	FBgn0028924	3516	FBgn0028925	4041
1896	2R	1576835	1580652	1.465668678284	1577895	1.344810822431	FBgn0033059	5870	FBgn0033059	5870
1897	3L	11526032	11529744	1.465288639069	11528661	1.105774521828	FBgn0036172	7519	FBgn0036180	54726
1898	X	12961314	12963856	1.465023994446	12962371	1.218654009012	FBgn0065101	196	FBgn0025463	31144
1899	2R	18430942	18437522	1.464591503143	18432780	1.197116613388	FBgn0050193	90	FBgn0034802	11750
1900	2L	12542551	12547005	1.464092254639	12545645	1.252904574076	FBgn0010460	5075	FBgn0002970	72703
1901	3R	2732465	2734255	1.463521957397	2733260	1.211238917182	FBgn0001077	43214	FBgn0001077	43214
1902	3R	17539070	17540982	1.463077545166	17539953	1.21985244751	FBgn0051176	5427	FBgn0004493	42481
1903	3R	9856242	9858493	1.462605476379	9857491	1.237575594584	FBgn0038192	286	FBgn0038196	4396
1904	2L	21767703	21770829	1.462494850159	21768905	1.350918197632	FBgn0032964	2701	FBgn0032960	23851
1905	X	4891171	4894128	1.462000846863	4892406	1.31718814373	FBgn0003028	1128	FBgn0004368	108037
1906	X	815975	820988	1.458651065826	819830	1.324668519637	FBgn0040350	11127	FBgn0040345	32156
1907	3L	1342600	1344910	1.457659721375	1343904	1.169713616371	FBgn0029514	9233	FBgn0035213	17969
1908	2L	19353149	19356071	1.457484722137	19354104	1.184407402487	FBgn0024245	5049	FBgn0024245	5049
1909	3R	26256768	26259204	1.456069469452	26258173	1.189308026258	FBgn0039769	387	FBgn0039767	4175
1910	3L	15103870	15110366	1.45551776886	15107214	1.381714969873	FBgn0014002	690	FBgn0029114	93686
1911	X	3863169	3867153	1.455026626587	3865951	1.25754031539	FBgn0029690	49366	FBgn0000221	83630
1912	2L	10416580	10419446	1.454833030701	10417467	1.255639300627	FBgn0032244	1744	FBgn0032244	1744
1913	X	1905691	1912213	1.454237937927	1906681	1.248139774098	FBgn0025632	2092	FBgn0003964	9242
1914	3L	10420252	10422424	1.453726768494	10421511	1.102283891042	FBgn0052065	11894	FBgn0000629	190566
1915	2R	15620225	15624090	1.453672409058	15621381	1.252129049862	FBgn0004364	4993	FBgn0004364	4993
1916	2R	9182923	9185065	1.452414035797	9184069	1.202806360581	FBgn0033864	426	FBgn0033859	74513
1917	2L	5471520	5475519	1.451978683472	5474074	1.347293198109	FBgn0005511	12433	FBgn0005511	12433
1918	3R	11831727	11833972	1.451783657074	11832823	1.233744705425	FBgn0038391	5170	FBgn0003507	20900
1919	2R	9721800	9724366	1.451508522034	9722890	1.313451766968	FBgn0050071	3370	FBgn0067696	7796
1920	2R	9995449	9998219	1.451239585876	9997116	1.332363914041	FBgn0001332	1050	FBgn0013725	49918
1921	3R	10139777	10143439	1.451217651367	10142239	1.234254556544	FBgn0011474	529	FBgn0011474	529
1922	3R	2033392	2035792	1.451068878174	2034351	1.288925435808	FBgn0037410	2370	FBgn0053097	159659
1923	3L	8648458	8652677	1.450747489929	8649679	1.402324867249	FBgn0001168	27	FBgn0001168	27
1924	X	6889156	6895984	1.450218200684	6890139	1.365326054891	FBgn0029931	4295	FBgn0029931	4295
1925	2L	21085928	21087990	1.449945449829	21086820	1.259834149305	FBgn0032915	3165	FBgn0023388	43125
1926	3R	10194132	10197095	1.44988489151	10195417	1.428121058146	FBgn0024321	3256	FBgn0038224	42671
1927	3R	12689828	12693513	1.449478149414	12690966	1.398623049259	FBgn0082171	8929	FBgn0082171	8929
1928	X	19154502	19158951	1.449378013611	19155959	1.324018085704	FBgn0028469	43	FBgn0031008	53138
1929	3L	15755269	15758512	1.4486951828	15756496	1.059920114629	FBgn0036531	17181	FBgn0036537	44149
1930	3R	9718475	9722996	1.448045730591	9720714	1.384099811316	FBgn0000576	6867	FBgn0000576	6867
1931	3L	7162177	7164496	1.446815490723	7162991	1.131704526789	FBgn0052387	5142	FBgn0028383	31971
1932	3R	13376041	13378507	1.446665287018	13377670	1.217817474814	FBgn0038519	5439	FBgn0025571	11525
1933	2L	20336379	20340475	1.446140766144	20337620	1.356013241936	FBgn0011638	301	FBgn0011638	301
1934	3R	12031841	12033932	1.445436954498	12032876	1.005363904513	FBgn0010438	1903	FBgn0011253	65300
1935	2R	2729444	2731435	1.444855213165	2730692	1.117249376634	FBgn0026389	16034	FBgn0033156	59588
1936	3L	5248298	5250485	1.444549560547	5249634	1.109633127848	FBgn0052423	2257	FBgn0035602	90798
1937	X	20880266	20883646	1.444346427917	20881792	1.2607421875	FBgn0052512	3594	FBgn0031144	39166
1938	2R	19524136	19526435	1.444193840027	19525088	1.182751337687	FBgn0034957	67	FBgn0022708	6710
1939	X	10169678	10172035	1.443969726562	10170857	1.214666282429	FBgn0010338	321	FBgn0030189	835
1940	3R	1437003	1439887	1.443819999695	1438517	1.319912338257	FBgn0017550	313	FBgn0037346	11626
1941	3R	1483744	1487863	1.443649291992	1484799	1.311540206273	FBgn0037360	832	FBgn0037360	832
1942	3R	19851245	19854510	1.443594932556	19852317	1.221721705268	FBgn0020647	5215	FBgn0039139	5597
1943	2L	13238198	13242004	1.443395614624	13240329	1.187755304224	FBgn0032494	196	FBgn0032494	196
1944	2L	16344757	16352741	1.4430103302	16349659	1.133383750916	FBgn0028506	794	FBgn0028506	794
1945	2L	9520004	9523900	1.442756652832	9521561	1.31382671992	FBgn0032123	346	FBgn0002973	84048
1946	3R	24456410	24458475	1.442447185516	24457536	1.343120518853	FBgn0039590	3249	FBgn0001215	32007
1947	3R	26733931	26736043	1.441847801208	26735057	1.31832991706	FBgn0020912	3553	FBgn0003720	57020
1948	2L	3157477	3160612	1.44113445282	3159222	1.32702768766	FBgn0011648	408	FBgn0031506	734
1949	2L	7035140	7040399	1.441010475159	7038350	1.297213840485	FBgn0022201	352	FBgn0022201	352
1950	2R	3590994	3596426	1.440872192383	3595271	1.406350500443	FBgn0028563	480	FBgn0021814	3423
1951	3R	16671492	16677505	1.440801143646	16674937	1.340917250689	FBgn0038834	1334	FBgn0038834	1334
1952	2R	10882600	10884460	1.440720558167	10883568	1.296374320984	FBgn0011660	2811	FBgn0000996	12255
1953	2L	7825880	7830117	1.440591812134	7828298	1.183757950278	FBgn0004177	555	FBgn0020618	1046
1954	2L	10646929	10651313	1.440296173096	10647791	1.246406300863	FBgn0032275	1356	FBgn0032269	69999
1955	X	7102336	7105093	1.440104484558	7103131	1.10125432295	FBgn0029940	9009	FBgn0025549	33409
1956	4	485979	488616	1.439955711365	486929	1.271774628583	FBgn0026262	145	FBgn0026777	158582
1957	3L	13073284	13076570	1.43900346756	13075520	1.279501943027	FBgn0052118	3322	FBgn0010452	12700
1958	3R	10151263	10154318	1.438884735107	10152091	1.202444267273	FBgn0038223	313	FBgn0038224	655
1959	3L	12513456	12518627	1.438638687134	12517515	1.185558150796	FBgn0036301	6258	FBgn0004926	16831
1960	3L	14427685	14430494	1.438638210297	14429411	1.268067916234	FBgn0036424	46820	FBgn0036424	46820
1961	X	13266717	13271686	1.438409805298	13268129	1.152800858021	FBgn0052635	11714	FBgn0030482	37299
1962	3R	18450595	18454661	1.438219070435	18452695	1.160091797511	FBgn0038996	8490	FBgn0014949	38577
1963	2L	14539419	14541213	1.437319755554	14540263	1.130336582661	FBgn0028881	8812	FBgn0005771	49401
1964	3R	20411004	20419427	1.437185287476	20412808	1.166019664091	FBgn0053343	1423	FBgn0039210	1953
1965	X	989942	993133	1.436840057373	991648	1.306078181547	FBgn0040365	10851	FBgn0026875	101806
1966	X	9138049	9140926	1.436782836914	9139658	1.341178715229	FBgn0002576	9788	FBgn0030122	21020
1967	4	786479	788553	1.436758041382	787502	1.323428434484	FBgn0039923	21726	FBgn0039930	262107
1968	2L	13632652	13636674	1.436368942261	13633753	1.202866808573	FBgn0028546	7518	FBgn0028546	7518
1969	2L	9697959	9702261	1.436328887939	9700088	1.271403670311	FBgn0015393	254	FBgn0015393	254
1970	3R	12766535	12768738	1.436134338379	12767738	1.199809579288	FBgn0051270	18231	FBgn0082171	85701
1971	3L	21512800	21515694	1.435677528381	21514079	1.295040756464	FBgn0037104	1114	FBgn0028663	40376
1972	X	4781368	4783774	1.435157775879	4781852	1.349914186141	FBgn0029738	465	FBgn0029738	465
1973	2L	12897442	12902184	1.434797286987	12899520	1.337977349758	FBgn0040508	13010	FBgn0028965	121787
1974	2L	12342170	12346431	1.434795856476	12343469	1.267690181732	FBgn0043904	912	FBgn0032431	87424
1975	X	6992302	6994280	1.433905601501	6993221	1.18912422657	FBgn0047092	1865	FBgn0029933	49932
1976	2R	17397456	17400106	1.433619976044	17398651	1.386889189482	FBgn0025573	8536	FBgn0034657	170572
1977	3L	11621497	11623777	1.433275699615	11622590	1.291234353009	FBgn0036187	18	FBgn0015828	33394
1978	2L	2998702	3001814	1.432566642761	3000725	1.273651627933	FBgn0025681	7761	FBgn0002989	7964
1979	3L	2449812	2455054	1.432424068451	2450959	1.287029616038	FBgn0035347	524	FBgn0035347	524
1980	4	425606	427893	1.432320594788	426903	1.374700518215	FBgn0039905	13263	FBgn0026777	98556
1981	2R	3202261	3205347	1.431958675385	3203499	1.357042729855	FBgn0033212	4602	FBgn0033210	15334
1982	3R	776596	778753	1.431869506836	777757	1.230171859264	FBgn0047299	44	FBgn0004183	3871
1983	X	13580281	13585645	1.431764602661	13582759	0.957701654995	FBgn0001612	4167	FBgn0030521	33359
1984	3R	5932427	5940126	1.43127822876	5938078	1.377108514309	FBgn0037788	190	FBgn0037777	66833
1985	2L	123895	125608	1.431235313416	124609	0.918026715517	FBgn0031220	2635	FBgn0031227	30712
1986	X	10607918	10610245	1.430221557617	10609306	1.144029219945	FBgn0052675	148	FBgn0052672	4247
1987	3R	18214783	18216959	1.428908824921	18215888	1.212891133626	FBgn0038957	386	FBgn0038950	24185
1988	X	4104709	4109820	1.42875289917	4105691	1.269992887974	FBgn0029701	5706	FBgn0026080	143012
1989	2R	5749259	5755612	1.428570747375	5750856	1.38831025362	FBgn0005619	1826	FBgn0033486	121350
1990	X	20433480	20435919	1.428473472595	20434587	1.185870851789	FBgn0031125	14717	FBgn0003300	70530
1991	X	12828816	12831191	1.428462982178	12829739	1.263993352652	FBgn0030440	8942	FBgn0030434	86204
1992	3L	13269051	13271088	1.427753448486	13269967	1.293841044108	FBgn0003034	5615	FBgn0036349	82565
1993	2L	18479305	18481579	1.427155971527	18480142	1.327531516552	FBgn0032681	298	FBgn0032682	1274
1994	2R	10175237	10177189	1.42565870285	10175958	1.058047238518	FBgn0033952	2340	FBgn0033948	39783
1995	X	16459272	16462620	1.425541639328	16460560	1.166216289296	FBgn0030763	5037	FBgn0010412	11256
1996	2R	17733491	17738934	1.425190448761	17737659	1.282312583923	FBgn0034716	1838	FBgn0034704	55171
1997	2R	20516901	20521096	1.424859046936	20518084	1.36372756958	FBgn0005634	989	FBgn0005634	989
1998	3R	17967196	17969777	1.424291610718	17968386	1.08762216568	FBgn0051163	8806	FBgn0053335	22354
1999	3R	22973852	22979122	1.424256324768	22975977	1.309537478856	FBgn0029155	1386	FBgn0039488	33579
2000	3R	17678841	17685774	1.423837661743	17684365	1.413243929545	FBgn0015229	2381	FBgn0038925	168833
2001	X	8251343	8259257	1.42255115509	8257900	1.2495855093	FBgn0052711	2569	FBgn0052711	2569
2002	2L	14574070	14578428	1.422305583954	14577393	1.412857711315	FBgn0028913	13667	FBgn0005771	86531
2003	2R	10539505	10542301	1.421673774719	10540727	1.326436098884	FBgn0043530	1025	FBgn0033989	33641
2004	3R	1192731	1194869	1.421510219574	1193602	1.232082366943	FBgn0037315	425	FBgn0003275	3918
2005	2L	11122346	11124466	1.42149066925	11123412	1.082448720932	FBgn0032347	367	FBgn0028700	7233
2006	X	10779041	10791128	1.421334266663	10785059	1.291638183594	FBgn0030252	1392	FBgn0030241	84967
2007	3L	3601325	3603395	1.4208984375	3602432	1.233191097484	FBgn0040694	2099	FBgn0053504	25077
2008	2R	12940979	12944003	1.420605659485	12942144	1.185034243266	FBgn0034214	198	FBgn0034214	198
2009	3R	21230448	21233934	1.420427322388	21231476	1.140662252903	FBgn0051439	5136	FBgn0039337	71249
2010	2R	5824482	5829111	1.420252799988	5827897	1.270723791683	FBgn0026403	2166	FBgn0033522	113628
2011	2R	7315035	7317271	1.420228481293	7316231	1.307959198952	FBgn0033652	9955	FBgn0033652	9955
2012	2L	18812937	18814747	1.419845581055	18813896	1.316931612351	FBgn0027074	1377	FBgn0032717	21700
2013	X	3585159	3590790	1.419583797455	3587946	1.399218166576	FBgn0029675	4452	FBgn0000542	93387
2014	X	3368968	3375193	1.418433666229	3374008	1.184147506952	FBgn0029669	3536	FBgn0029665	32478
2015	X	19385567	19387788	1.418347835541	19386589	1.127604484558	FBgn0052532	5170	FBgn0027291	30842
2016	X	11183505	11185818	1.417806625366	11184914	1.123145608341	FBgn0028421	141	FBgn0030291	9358
2017	2R	9506108	9515147	1.417147636414	9511593	1.237012418111	FBgn0002643	4505	FBgn0033889	16627
2018	3L	8144721	8146596	1.416966438293	8145731	1.259412793552	FBgn0040290	4114	FBgn0035850	15217
2019	X	20487621	20493734	1.416820526123	20491068	1.258751700906	FBgn0031128	3468	FBgn0003300	14049
2020	2R	2929281	2932222	1.416766166687	2930525	1.141528674534	FBgn0003460	320	FBgn0033159	36843
2021	3R	3373992	3376089	1.416505813599	3375007	1.232711732388	FBgn0015568	163	FBgn0003885	18630
2022	3R	12891035	12893205	1.416471004486	12892004	1.072616493001	FBgn0051263	4029	FBgn0038474	6449
2023	3R	1075290	1077952	1.416431427002	1077222	1.187334090471	FBgn0037303	246	FBgn0051538	26335
2024	2R	15670926	15673273	1.416379928589	15672103	1.433142840862	FBgn0034481	11093	FBgn0004364	45729
2025	3R	24390003	24392766	1.415941238403	24391679	1.204152914194	FBgn0040618	11594	FBgn0000659	19126
2026	3L	11096718	11101037	1.415858268738	11098135	1.126196692972	FBgn0052078	827	FBgn0036136	987
2027	2R	4924850	4927472	1.415361881256	4926333	1.236714250901	FBgn0041087	176	FBgn0053774	14236
2028	X	17530873	17534180	1.414601325989	17532053	1.056733340025	FBgn0052556	410	FBgn0030866	41158
2029	2R	2795527	2797616	1.414504528046	2796448	1.207821341122	FBgn0033156	6168	FBgn0033156	6168
2030	X	756690	760046	1.41393661499	758010	1.312470086416	FBgn0029539	6707	FBgn0040339	26948
2031	2L	4095219	4097386	1.413494110107	4096399	1.231912360472	FBgn0020376	23964	FBgn0000547	65020
2032	X	14460354	14465264	1.413039207458	14461325	1.264535039663	FBgn0030574	24808	FBgn0015773	26443
2033	3R	2899527	2902327	1.412878990173	2900959	1.293364048004	FBgn0037468	400	FBgn0010774	5167
2034	2R	13818191	13823493	1.412863731384	13821084	1.169217199087	FBgn0034327	2244	FBgn0034326	6763
2035	3L	6310924	6314508	1.412497520447	6313135	1.364071071148	FBgn0052399	5850	FBgn0035692	146002
2036	2L	8701064	8703058	1.412165403366	8702233	1.113197594881	FBgn0032061	3339	FBgn0032059	16279
2037	2L	9185979	9188078	1.411976337433	9186832	1.284834020278	FBgn0041092	20030	FBgn0051887	56989
2038	X	16799010	16803342	1.411595344543	16801766	1.281224250793	FBgn0030809	820	FBgn0030806	24967
2039	3R	2629079	2632926	1.410964488983	2630542	1.113366127014	FBgn0082182	4714	FBgn0082182	4714
2040	2L	15003255	15007055	1.410371780396	15004189	1.066453039646	FBgn0028926	441	FBgn0028926	441
2041	3R	7444046	7450792	1.410291671753	7445056	1.26366263628	FBgn0051363	600	FBgn0037920	757
2042	2L	5458248	5462411	1.40966796875	5459957	1.190727233887	FBgn0005511	1684	FBgn0005511	1684
2043	3L	6876971	6879129	1.408321380615	6878110	0.835844308138	FBgn0041194	10695	FBgn0001104	75890
2044	X	16087041	16089750	1.408088684082	16088569	1.159331541795	FBgn0003920	40	FBgn0003920	40
2045	2L	20634351	20638729	1.408064842224	20637799	1.204720762041	FBgn0032871	12	FBgn0000986	84709
2046	2R	2760947	2765592	1.407262802124	2764647	1.128598774181	FBgn0033153	3671	FBgn0033156	25633
2047	X	20863084	20866798	1.406981468201	20864876	1.10358312726	FBgn0031149	84	FBgn0031144	22250
2048	3R	4750827	4754635	1.405663490295	4753472	1.208424848669	FBgn0003177	3506	FBgn0037644	17254
