name	status	Dorsal	Hairy	Snail	Twist	bicoid	cad	giant	hunchback
Kvon2014_chr2R_4935228_4937364	off	1.076560259	0	0	1.076560259	0	0	0	0
Kvon2014_chr2L_20056325_20058244	off	1.080387172	0	0	1.080387172	0	0	0	0
Kvon2014_chr3L_22387327_22389462	off	1.080424249	0	0	1.080424249	0	0	0	0
Kvon2014_chr2R_20176752_20177676	off	1.080671703	0	0	1.080671703	0	0	0	0
Kvon2014_chr2R_20100564_20102663	off	1.081604397	0	0	1.081604397	0	0	0	0
Kvon2014_chr2R_4417298_4419489	off	1.08179301	0	0	1.08179301	0	0	0	0
Kvon2014_chr3L_6099388_6101836	off	1.082373546	0	0	1.082373546	0	0	0	0
Kvon2014_chrX_13532864_13534962	off	2.559499783	0	0	1.083407164	0	0	0	0
Kvon2014_chr3L_9025463_9027668	off	1.085773786	0	0	1.085773786	0	0	0	0
Kvon2014_chr3L_9027116_9029229	off	1.49356944	0	0	1.085773786	0	0	0	0
Kvon2014_chr3L_9028822_9030936	off	4.402972876	0	0	1.085773786	0	0	0	0
Kvon2014_chr3L_10419520_10421669	off	1.086829344	0	0	1.086829344	0	0	0	0
Kvon2014_chr3L_10421897_10422888	off	1.086829344	0	0	1.086829344	0	0	0	0
Kvon2014_chr2R_16615796_16617526	off	1.087649906	0	0	1.087649906	0	0	0	0
Kvon2014_chr3L_13650540_13652680	off	1.087875307	0	0	1.087875307	0	0	0	0
Kvon2014_chr3L_5606588_5608690	off	1.090228945	0	0	1.090228945	0	0	0	0
Kvon2014_chr3L_5608312_5610423	off	1.586981505	0	0	1.090228945	0	0	0	0
Kvon2014_chr2R_8486045_8488250	off	1.090509923	0	0	1.090509923	0	0	0	0
Kvon2014_chr2L_15939438_15941534	off	1.093219991	0	0	1.093219991	0	0	0	0
Kvon2014_chr3L_15091239_15093360	off	2.619193822	2.2104015351	0	1.097794324	0	0	0	0
Kvon2014_chr2L_592497_593791	off	3.579042121	0	0	1.098526192	0	0	0	0
Kvon2014_chrX_18669145_18671350	off	2.95368569	0.8742022514	0	1.099329233	0	0	0	0
Kvon2014_chr2R_20945508_20947613	off	2.815239019	2.343413353	0	1.099678755	0	0	0	0
Kvon2014_chrX_16702385_16703942	off	1.900409923	0	0	1.099823755	0	0	0	0
Kvon2014_chrX_16703027_16705757	off	1.900409923	0	0	1.099823755	0	0	0	0
Kvon2014_chr3R_7233635_7234164	off	1.689826279	0	0	1.101329931	0	0	0	0
Kvon2014_chr3R_15133834_15135949	off	2.389039505	0	0	1.101592698	0	0	0	0
Kvon2014_chr3L_5604897_5607079	off	1.48405336	0	0	1.101593719	0	0	0	0
Kvon2014_chr3L_10438601_10440518	off	1.102283891	0	0	1.102283891	0	0	0	0
Kvon2014_chr3L_10440919_10443170	off	1.102283891	0	0	1.102283891	0	0	0	0
Kvon2014_chr3R_15141907_15144017	off	3.220063846	0	0	1.103962958	0	0	0	0
Kvon2014_chr3R_9253723_9254673	off	1.104709367	0	0	1.104709367	0	0	0	0
Kvon2014_chrX_229572_231630	off	1.104822278	0	0	1.104822278	0	0	0	0
Kvon2014_chrX_231286_233368	off	1.104822278	0	0	1.104822278	0	0	0	0
Kvon2014_chrX_232988_235114	off	1.104822278	0	0	1.104822278	0	0	0	0
Kvon2014_chr2R_13705190_13707271	off	1.531647064	0	0	1.105115541	0	0	0	0
Kvon2014_chr3L_11544225_11546312	off	3.391686082	1.0324440002	0	1.105774522	0	0	0	0
Kvon2014_chr3L_13690163_13692520	off	1.106406271	0	0	1.106406271	0	0	0	0
Kvon2014_chr2R_14231485_14233584	off	1.108219083	0	0	1.108219083	0	0	0	0
Kvon2014_chrX_7492263_7494432	off	1.111522234	0	0	1.111522234	0	0	0	0
Kvon2014_chr2L_54047_56104	off	1.112180353	0	0	1.112180353	0	0	0	0
Kvon2014_chr2R_6578802_6580921	off	1.114488244	0	0	1.114488244	0	0	0	0
Kvon2014_chrX_7869072_7871364	off	3.16193643	3.9635543824	0	1.114797008	0	0	0	0
Kvon2014_chr2R_18144873_18146967	off	2.499976138	0	0	1.114923298	0	0	0	0
Kvon2014_chrX_5476755_5478990	off	1.117295918	0	0	1.117295918	0	0	0	0
Kvon2014_chrX_16735371_16737263	off	2.178883069	1.956823349	0	1.120670431	0	0	0	0
Kvon2014_chr3L_11525968_11528058	off	2.417973799	0	0	1.123131275	0	0	0	0
Kvon2014_chrX_21304859_21307071	off	1.125032425	0	0	1.125032425	0	0	0	0
Kvon2014_chr2R_16381900_16383990	off	1.573788561	0	0	1.125500567	0	0	0	0
Kvon2014_chr2R_13198387_13200540	off	1.126225412	0	0	1.126225412	0	0	0	0
Kvon2014_chrX_15284784_15286472	off	1.130659328	0	0	1.130659328	0	0	0	0
Kvon2014_chr2R_5557862_5559989	off	1.132810116	0	0	1.132810116	0	0	0	0
Kvon2014_chr2R_5559635_5561752	off	1.132810116	0	0	1.132810116	0	0	0	0
Kvon2014_chr2R_5566735_5568857	off	1.132940685	0	0	1.132940685	0	0	0	0
Kvon2014_chr2R_5568418_5570656	off	2.062082683	0	0	1.132940685	0	0	0	0
Kvon2014_chr2R_5564978_5567067	off	2.409931491	0	0	1.132940685	0	0	0	0
Kvon2014_chr3L_18615182_18615828	off	2.749250068	1.1622285843	0	1.13477303	0	0	0	0
Kvon2014_chr3L_11537394_11539609	off	1.135747731	0	0	1.135747731	0	0	0	0
Kvon2014_chr2R_14983631_14985710	off	1.135916183	0	0	1.135916183	0	0	0	0
Kvon2014_chr2R_17666549_17668837	off	1.137814297	0	0	1.137814297	0	0	0	0
Kvon2014_chr2R_10685189_10687295	off	2.926374038	0	0	1.138363272	0	0	0	0
Kvon2014_chr2R_10688665_10690878	off	2.926374038	0	0	1.138363272	0	0	0	0
Kvon2014_chr2R_17008142_17009596	off	1.140455902	0	0	1.140455902	0	0	0	0
Kvon2014_chr3R_2962855_2964948	off	1.631237226	0.8417863846	0	1.141334814	0	0	0	0
Kvon2014_chr3R_3771478_3773613	off	1.141782016	0	0	1.141782016	0	0	0	0
Kvon2014_chr3R_3773232_3775305	off	1.141782016	0	0	1.141782016	0	0	0	0
Kvon2014_chrX_17236607_17238699	off	1.775257671	0	0	1.142631867	0	0	0	0
Kvon2014_chr2L_19210230_19212408	off	1.143113315	0	0	1.143113315	0	0	0	0
Kvon2014_chr3L_4796096_4798402	off	1.144252777	0	0	1.144252777	0	0	0	0
Kvon2014_chr3R_9274311_9276457	off	1.796512947	0	0	1.146011415	0	0	0	0
Kvon2014_chrX_8255188_8257299	off	1.149711579	0	0	1.149711579	0	0	0	0
Kvon2014_chr2R_2562928_2564628	off	2.204955578	0	0	1.150027752	0	0	0	0
Kvon2014_chrX_5340712_5342794	off	1.150272818	0	0	1.150272818	0	0	0	0
Kvon2014_chrX_5342291_5344431	off	1.150272818	0	0	1.150272818	0	0	0	0
Kvon2014_chr2L_12810454_12812542	off	1.150591609	0	0	1.150591609	0	0	0	0
Kvon2014_chr3R_6411495_6413795	off	1.954871742	0	0	1.150813786	0	0	0	0
Kvon2014_chr3R_6413299_6415507	off	1.954871742	0	0	1.150813786	0	0	0	0
Kvon2014_chr3R_8900074_8902335	off	3.174452055	0	0	1.151539188	0	0	0	0
Kvon2014_chr3R_8111160_8113326	off	1.151815176	0	0	1.151815176	0	0	0	0
Kvon2014_chr3R_8112798_8114996	off	1.151815176	0	0	1.151815176	0	0	0	0
Kvon2014_chr3L_5735502_5737701	off	1.15254217	0	0	1.15254217	0	0	0	0
Kvon2014_chr3L_5736506_5738631	off	1.15254217	0	0	1.15254217	0	0	0	0
Kvon2014_chr3L_14173520_14175708	off	1.504096741	0	0	1.154770571	0	0	0	0
Kvon2014_chr3L_8694634_8696785	off	1.518350087	0	0	1.155608963	0	0	0	0
Kvon2014_chr3L_8692910_8695120	off	1.869083308	0	0	1.155608963	0	0	0	0
Kvon2014_chr3L_19711436_19712730	off	1.837769414	0	0	1.157670628	0	0	0	0
Kvon2014_chr3R_14057910_14059998	off	3.034897257	0	0	1.158600639	0	0	0	0
Kvon2014_chr2R_8556056_8558189	off	1.159450138	0	0	1.159450138	0	0	0	0
Kvon2014_chr3R_26639241_26641421	off	1.567196466	0	0	1.163400568	0	0	0	0
Kvon2014_chr3R_12213136_12215316	off	1.163795892	4.4833693504	0	1.163795892	0	0	0	0
Kvon2014_chr3L_1022425_1024653	off	1.164173666	0	0	1.164173666	0	0	0	0
Kvon2014_chrX_19741066_19743271	off	3.830440589	0	0	1.169829845	0	0	0	0
Kvon2014_chrX_19744563_19746741	off	3.830440589	2.5069556236	0	1.169829845	0	0	0	0
Kvon2014_chrX_9607388_9609493	off	1.170630336	0	0	1.170630336	0	0	0	0
Kvon2014_chrX_14917664_14919814	off	1.8295808	0	0	1.170967833	0	0	0	0
Kvon2014_chr3R_5050456_5052572	off	3.784592796	0	0	1.171361894	0	0	0	2.2021217346
Kvon2014_chr3R_10563436_10565548	off	3.568621302	0	0	1.172325516	0	0	0	2.5121154785
Kvon2014_chr2R_13771093_13773281	off	1.174062157	0	0	1.174062157	0	0	0	0
Kvon2014_chr2R_13774972_13775645	off	1.174062157	0	0	1.174062157	0	0	0	0
Kvon2014_chrX_3374155_3376341	off	2.524455046	2.5767617225	0	1.174163401	0	0	0	0
Kvon2014_chr3L_2712440_2714636	off	2.860100799	0	0	1.176497877	0	0	0	0
Kvon2014_chr3R_8117644_8119849	off	1.620214567	0	0	1.17780082	0	0	0	0
Kvon2014_chrX_20506888_20509112	off	1.182589082	0	0	1.182589082	0	0	0	0
Kvon2014_chr2R_5180804_5182896	off	3.925633234	0	0	1.182977929	0	0	0	0
Kvon2014_chr3L_18622467_18624620	off	1.610464545	0	0	1.186678999	0	0	0	0
Kvon2014_chrX_7730545_7732699	off	1.188036114	0	0	1.188036114	0	0	0	0
Kvon2014_chr2R_4269259_4271361	off	1.696371896	0	0	1.189942837	0	0	0	0
Kvon2014_chr3R_10517467_10519570	off	1.560826122	2.077305317	0	1.191241085	0	0	0	0
Kvon2014_chr3L_7146270_7148356	off	3.672681486	0	0	1.191285737	0	0	0	0
Kvon2014_chr3L_11553245_11555416	off	2.339508484	0	0	1.191537539	0	0	0	0
Kvon2014_chr2L_10087792_10090387	off	1.192650254	0	0	1.192650254	0	0	0	0
Kvon2014_chr3R_10513870_10516080	off	1.19378224	0	0	1.19378224	0	0	0	0
Kvon2014_chr2R_7107043_7108679	off	2.201828285	0	0	1.198532834	0	0	0	0
Kvon2014_chr2L_19469452_19471821	off	1.199025771	0	0	1.199025771	0	0	0	0
Kvon2014_chr3L_10065840_10067997	off	1.20065504	0	0	1.20065504	0	0	0	0
Kvon2014_chrX_20570093_20572176	off	1.201666439	0	0	1.201666439	0	0	0	0
Kvon2014_chr2R_8589741_8591930	off	2.122587426	0	0	1.203797372	0	0	0	0
Kvon2014_chr2R_8591351_8593651	off	2.122587426	0	0	1.203797372	0	0	0	0
Kvon2014_chr3R_24389833_24392086	off	1.204152914	0	0	1.204152914	0	0	0	0
Kvon2014_chr3L_5247541_5249637	off	1.205672582	0	0	1.205672582	0	0	0	0
Kvon2014_chr3L_5249290_5251493	off	1.205672582	0	0	1.205672582	0	0	0	0
Kvon2014_chr3L_12300425_12302614	off	1.206592274	0	0	1.206592274	0	0	0	0
Kvon2014_chr3L_1502563_1502875	off	2.837136437	0	0	1.208153753	0	0	0	0
Kvon2014_chr3L_1502788_1503286	off	2.837136437	0	0	1.208153753	0	0	0	0
Kvon2014_chr3L_2693338_2695423	off	1.210416682	0	0	1.210416682	0	0	0	0
Kvon2014_chr3L_2696753_2698914	off	1.210416682	0	0	1.210416682	0	0	0	0
Kvon2014_chrX_13710639_13712759	off	1.960022366	0	0	1.211801473	0	0	0	0
Kvon2014_chrX_12961972_12963800	off	1.212106448	0	0	1.212106448	0	0	0	0
Kvon2014_chr2R_7412275_7414094	off	4.626558626	3.3945126533	0	1.212253511	0	0	0	0
Kvon2014_chr3L_13333147_13335349	off	1.212809116	0	0	1.212809116	0	0	0	0
Kvon2014_chrX_10782761_10784839	off	1.216283067	0	0	1.216283067	0	0	0	0
Kvon2014_chr3R_19498137_19500330	off	1.219040199	0	0	1.219040199	0	0	0	0
Kvon2014_chr2L_16684769_16686940	off	2.104741533	0	0	1.220230807	0	0	0	0.9670205116
Kvon2014_chr2R_5326970_5329153	off	3.435421489	1.0794019699	0	1.221812121	0	0	0	0
Kvon2014_chr2R_6436146_6438250	off	2.41113615	0	0	1.223296801	0	0	0	0
Kvon2014_chr3L_22050443_22052545	off	1.224967087	0	0	1.224967087	0	0	0	0
Kvon2014_chr2R_9848167_9850271	off	3.897269555	0	0	1.226185565	0	0	0	0
Kvon2014_chrX_341959_344040	off	1.227204603	0	0	1.227204603	0	0	0	0
Kvon2014_chr3L_1100571_1101078	off	2.340808532	0	0	1.229619375	0	0	0	0
Kvon2014_chr3R_16538164_16540261	off	1.876042544	0	0	1.231723935	0	0	0	0
Kvon2014_chr2L_12821622_12822763	off	1.812456367	0	0	1.240465961	0	0	0	0
Kvon2014_chrX_8564027_8566117	off	1.713545886	0	0	1.241719299	0	0	0	0
Kvon2014_chrX_8565524_8567703	off	3.650458005	0	0	1.241719299	0	0	0	0
Kvon2014_chr3R_6372571_6374643	off	2.77868461	0	0	1.244482839	0	0	0	0
Kvon2014_chr3R_9745998_9748096	off	1.628466046	0	0	1.246337835	0	0	0	0
Kvon2014_chr3R_9747760_9749958	off	2.182099463	0	0	1.246337835	0	0	0	0
Kvon2014_chr3R_27424922_27426564	off	1.247356415	0	0	1.247356415	0	0	0	0
Kvon2014_chr3L_7615616_7617828	off	1.640848447	0	0	1.250313092	0	0	0	0
Kvon2014_chr2R_9730756_9733824	off	1.91120547	0	0	1.250789612	0	0	0	0
Kvon2014_chr2L_14085317_14087500	off	1.251101971	0	0	1.251101971	0	0	0	0
Kvon2014_chr2L_14087081_14089189	off	1.251101971	0	0	1.251101971	0	0	0	0
Kvon2014_chr2R_15995024_15997167	off	6.438956656	0	0	1.25212905	0	0	0	1.9268527031
Kvon2014_chr2L_21152584_21154842	off	2.093235924	0	0	1.255283906	0	0	0	0
Kvon2014_chrX_14645205_14647326	off	1.259243011	0	0	1.259243011	0	0	0	0
Kvon2014_chr2R_5826578_5828686	off	1.653381878	0	0	1.25963183	0	0	0	0
Kvon2014_chr3R_5468722_5470899	off	1.260365576	0	0	1.260365576	0	0	0	0
Kvon2014_chr3R_12547591_12549814	off	1.790199539	0	0	1.261030615	0	0	0	0
Kvon2014_chr2L_13877799_13879875	off	2.477438271	0	0	1.261207789	0	0	0	0
Kvon2014_chr2L_19680676_19682797	off	1.262461943	0	0	1.262461943	0	0	0	0
Kvon2014_chr2L_2890846_2893013	off	1.266626358	0	0	1.266626358	0	0	0	0
Kvon2014_chr3R_2623176_2625267	off	1.268681553	0	0	1.268681553	0	0	0	0
Kvon2014_chr2L_21086300_21086948	off	1.270199215	0	0	1.270199215	0	0	0	0
Kvon2014_chr2L_21087511_21088633	off	1.270199215	0	0	1.270199215	0	0	0	0
Kvon2014_chrX_4893701_4895802	off	1.27373448	0	0	1.27373448	0	0	0	0
Kvon2014_chrX_17249750_17251948	off	1.273951322	0	0	1.273951322	0	0	0	0
Kvon2014_chrX_17251548_17253784	off	1.273951322	0	0	1.273951322	0	0	0	0
Kvon2014_chr3L_1083080_1085195	off	1.726536385	0	0	1.274381242	0	0	0	0
Kvon2014_chr2R_2037540_2039688	off	1.905570757	0	0	1.275006799	0	0	0	0
Kvon2014_chr2R_13821736_13823932	off	1.275357813	0	0	1.275357813	0	0	0	0
Kvon2014_chr3R_25883986_25886143	off	2.684020516	0	0	1.278887328	0	0	0	0
Kvon2014_chr3R_25885400_25887514	off	2.684020516	0	0	1.278887328	0	0	0	0
Kvon2014_chr3R_14315223_14317324	off	1.282183004	0	0	1.282183004	0	0	0	0
Kvon2014_chr3R_14316933_14319173	off	1.282183004	0	0	1.282183004	0	0	0	0
Kvon2014_chrX_2444038_2446237	off	1.285063807	0	0	1.285063807	0	0	0	0
Kvon2014_chrX_2445648_2448180	off	1.285063807	0	0	1.285063807	0	0	0	0
Kvon2014_chr2R_1685932_1688537	off	1.289592206	0.8062038422	0	1.289592206	0	0	0	0
Kvon2014_chr3L_12693598_12695770	off	1.290008741	0	0	1.290008741	0	0	0	0
Kvon2014_chr3L_12699033_12701195	off	1.290008741	0	0	1.290008741	0	0	0	0
Kvon2014_chrX_9136612_9137297	off	2.48236436	0	0	1.291343451	0	0	0	0
Kvon2014_chr3R_2967607_2969570	off	1.292736936	0	0	1.292736936	0	0	0	0
Kvon2014_chr2R_2796892_2798992	off	1.29674042	0	0	1.29674042	0	0	0	0
Kvon2014_chrX_1509885_1511990	off	3.195108461	0	0	1.298822212	0	0	0	0
Kvon2014_chr2L_18813848_18816009	off	1.304658532	0	0	1.304658532	0	0	0	0
Kvon2014_chr2R_20930843_20933061	off	2.305088786	0	0	1.305282891	0	0	0	0
Kvon2014_chr2R_14950630_14952749	off	1.306674703	0	0	1.306674703	0	0	0	0
Kvon2014_chr2R_6324829_6325505	off	2.704341047	0	0	1.311676502	0	0	0	0
Kvon2014_chrX_255237_257329	off	1.315381387	0	0	1.315381387	0	0	0	0
Kvon2014_chr3L_3959772_3961636	off	1.317168653	0	0	1.317168653	0	0	0	0
Kvon2014_chr3L_19279555_19281699	off	1.759897815	0	0	1.317239136	0	0	0	0
Kvon2014_chr3R_20343706_20344014	off	2.529438973	0	0	1.31779236	0	0	0	2.1030912399
Kvon2014_chr3R_26733247_26735345	off	1.318329917	0	0	1.318329917	0	0	0	0
Kvon2014_chr3R_26734599_26736698	off	1.318329917	0	0	1.318329917	0	0	0	0
Kvon2014_chr2R_10995228_10997337	off	2.006137998	0	0	1.31888891	0	0	0	0
Kvon2014_chrX_17233207_17235366	off	1.926627559	0	0	1.319011331	0	0	0	1.1343479156
Kvon2014_chr3L_6698553_6701790	off	1.322178777	0	0	1.322178777	0	0	0	0
Kvon2014_chr3L_6701945_6704145	off	1.322178777	0	0	1.322178777	0	0	0	0
Kvon2014_chr3L_9498397_9499988	off	2.686300517	0	0	1.325442255	0	0	0	0
Kvon2014_chrX_13529330_13531422	off	2.522959084	3.3951640129	0	1.325646818	0	0	0	0
Kvon2014_chr2L_3155620_3157866	off	2.949596931	0	0	1.327027688	0	0	0	0
Kvon2014_chr3R_19022359_19024508	off	3.64084638	0	0	1.328791955	0	0	0	1.7566380501
Kvon2014_chr2L_15075708_15077923	off	1.33094911	0	0	1.33094911	0	0	0	0
Kvon2014_chr2R_1725343_1727446	off	1.332610637	0	0	1.332610637	0	0	0	0
Kvon2014_chr2R_1727031_1729223	off	1.332610637	0	0	1.332610637	0	0	0	0
Kvon2014_chr2R_1728769_1730871	off	1.332610637	0	0	1.332610637	0	0	0	0
Kvon2014_chr2R_1730483_1732559	off	1.332610637	0	0	1.332610637	0	0	0	0
Kvon2014_chr3L_4934278_4936413	off	1.33379396	0	0	1.33379396	0	0	0	0
Kvon2014_chr3L_4935989_4938168	off	1.33379396	0	0	1.33379396	0	0	0	0
Kvon2014_chrX_4398732_4400889	off	4.148362821	0	0	1.335067602	0	0	0	0
Kvon2014_chr2R_20231992_20234270	off	1.861027787	0	0	1.336042361	0	0	0	0
Kvon2014_chrX_13177259_13179429	off	3.76576579	0	0	1.336062958	0	0	0	1.0050768852
Kvon2014_chrX_15708162_15710295	off	4.60664242	0	0	1.337031788	0	0	0	0
Kvon2014_chrX_15706551_15708755	off	3.372605815	1.8708992005	0	1.337031788	0	0	0	0
Kvon2014_chr3R_23259958_23262077	off	1.337525761	0	0	1.337525761	0	0	0	0
Kvon2014_chr3R_21827389_21829567	off	2.653984625	3.1747646331	0	1.337752123	0	0	0	0.8009080887
Kvon2014_chr2L_4018545_4020642	off	1.792865653	0	0	1.340440978	0	0	0	0
Kvon2014_chrX_8954000_8956150	off	1.341313744	0	0	1.341313744	0	0	0	0
Kvon2014_chrX_8955493_8957594	off	1.341313744	0	0	1.341313744	0	0	0	0
Kvon2014_chrX_8957024_8959147	off	1.341313744	0	0	1.341313744	0	0	0	0
Kvon2014_chr2R_1958739_1960828	off	1.344810822	0	0	1.344810822	0	0	0	0
Kvon2014_chr2R_20703964_20706247	off	1.346774662	0	0	1.346774662	0	0	0	0
Kvon2014_chr2R_20705550_20707757	off	1.346774662	0	0	1.346774662	0	0	0	0
Kvon2014_chr2R_20707299_20709455	off	1.346774662	0	0	1.346774662	0	0	0	0
Kvon2014_chr3L_21598773_21600854	off	1.996340513	0	0	1.347864151	0	0	0	0
Kvon2014_chr3L_16065522_16067711	off	1.34829092	0	0	1.34829092	0	0	0	0
Kvon2014_chrX_2433898_2436003	off	1.349475988	0	0	1.349475988	0	0	0	0
Kvon2014_chrX_2435592_2437718	off	1.349475988	0	0	1.349475988	0	0	0	0
Kvon2014_chr3R_19325129_19327435	off	1.353238387	0	0	1.353238387	0	0	0	0
Kvon2014_chr3R_19327081_19329194	off	1.353238387	0	0	1.353238387	0	0	0	0
Kvon2014_chr3R_17933816_17935889	off	2.829509706	1.0202245712	0	1.357521475	0	0	0	1.9800467491
Kvon2014_chr3R_12056437_12058671	off	2.934917646	0	0	1.358340628	0	0	0	0
Kvon2014_chr3R_12058136_12060372	off	6.283090847	0	0	1.358340628	0	0	0	0
Kvon2014_chrX_4898284_4900414	off	1.358379777	0	0	1.358379777	0	0	0	0
Kvon2014_chr3L_21602204_21604292	off	2.806996346	0	0	1.359818399	0	0	0	0
Kvon2014_chr3L_21603880_21606114	off	2.806996346	0	0	1.359818399	0	0	0	0
Kvon2014_chr3L_8649269_8651416	off	1.360074743	0	0	1.360074743	0	0	0	0
Kvon2014_chrX_16699141_16700431	off	1.360604954	0	0	1.360604954	0	0	0	0
Kvon2014_chr3L_12568611_12570783	off	1.826818658	0	0	1.360894935	0	0	0	0
Kvon2014_chr3R_12248941_12251148	off	2.349006908	0	0	1.362251878	0	0	0	0
Kvon2014_chr3L_1843949_1846218	off	1.364005538	0	0	1.364005538	0	0	0	0
Kvon2014_chr3L_1845355_1847512	off	1.364005538	0	0	1.364005538	0	0	0	0
Kvon2014_chrX_15318893_15321128	off	1.364872134	0	0	1.364872134	0	0	0	0
Kvon2014_chr3L_16050011_16052160	off	2.013843751	0	0	1.365140335	0	0	0	0
Kvon2014_chr3L_12719087_12721413	off	1.727438202	0	0	1.365210673	0	0	0	0
Kvon2014_chr3L_12715566_12717745	off	2.399216904	0	0	1.365210673	0	0	0	0
Kvon2014_chr3R_17286161_17288431	off	3.131109715	0	0	1.366348323	0	0	0	0
Kvon2014_chr2L_15103787_15105974	off	1.36698016	0	0	1.36698016	0	0	0	0
Kvon2014_chr3R_19039745_19041928	off	2.247608927	0	0	1.369268905	0	0	0	0
Kvon2014_chr3R_24386167_24388422	off	2.29842925	0	0	1.370000839	0	0	0	0
Kvon2014_chr3L_21576310_21578488	off	3.472126453	2.5540390014	0	1.376899492	0	0	0	0
Kvon2014_chr3L_21577943_21580112	off	3.472126453	2.5540390014	0	1.376899492	0	0	0	0
Kvon2014_chr3L_1629263_1631736	off	1.379115497	0	0	1.379115497	0	0	0	0
Kvon2014_chr2L_18865918_18868189	off	2.116911027	0	0	1.383000018	0	0	0	0
Kvon2014_chr2L_18867713_18869776	off	2.856583688	0	0	1.383000018	0	0	0	0
Kvon2014_chr3L_18631149_18633281	off	2.663685344	0	0	1.383554032	0	0	0	0
Kvon2014_chr2R_1592907_1593855	off	1.384245753	0	0	1.384245753	0	0	0	0
Kvon2014_chr3L_15327292_15329842	off	2.702758878	1.0350079536	0	1.386922836	0	0	0	2.0289020539
Kvon2014_chr2R_9514069_9516216	off	1.387190614	0	0	1.387190614	0	0	0	0
Kvon2014_chr3R_17261659_17263846	off	1.78613172	0	0	1.389271677	0	0	0	0
Kvon2014_chr3R_17259802_17262387	off	3.527152519	0	0	1.389271677	0	0	0	0
Kvon2014_chrX_5534879_5537144	off	1.393508877	0	0	1.393508877	0	0	0	0
Kvon2014_chrX_5533542_5535670	off	3.319282938	0	0	1.393508877	0	0	0	0
Kvon2014_chr2R_16371589_16373688	off	1.397999465	0	0	1.397999465	0	0	0	0
Kvon2014_chr3L_12620960_12623352	off	2.46196705	0	0	1.398226022	0	0	0	0
Kvon2014_chrX_237999_240208	off	1.402927907	0	0	1.402927907	0	0	0	0
Kvon2014_chrX_236406_238500	off	1.860255379	0	0	1.402927907	0	0	0	0
Kvon2014_chr2R_3315923_3318056	off	1.970535335	0	0	1.403649611	0	0	0	0
Kvon2014_chrX_13235024_13237111	off	2.986018268	0	0	1.405007807	0	0	0	0
Kvon2014_chr2R_8672171_8674315	off	1.831983078	0	0	1.406054676	0	0	0	0
Kvon2014_chrX_7473984_7476219	off	1.875925008	0	0	1.412939779	0	0	0	0
Kvon2014_chr3R_20794762_20797085	off	1.413164888	0	0	1.413164888	0	0	0	0
Kvon2014_chr2R_11400174_11401391	off	1.419612183	0	0	1.419612183	0	0	0	0
Kvon2014_chr2L_12573696_12575883	off	2.370305851	0	0	1.420745737	0	0	0	0
Kvon2014_chr3L_18402032_18404283	off	1.421061071	0	0	1.421061071	0	0	0	0
Kvon2014_chr3L_18403719_18405838	off	1.421061071	0	0	1.421061071	0	0	0	0
Kvon2014_chr3R_24198809_24201014	off	1.425815835	0	0	1.425815835	0	0	0	0
Kvon2014_chr2L_21808403_21810591	off	1.42870443	0	0	1.42870443	0	0	0	0
Kvon2014_chr2L_21810239_21812371	off	1.42870443	0	0	1.42870443	0	0	0	0
Kvon2014_chr3R_9619366_9621663	off	3.265371029	0	0	1.431322978	0	0	0	0
Kvon2014_chr2L_9782409_9784535	off	2.034798979	0	0	1.43346855	0	0	0	0
Kvon2014_chr3R_9693612_9695902	off	2.268604733	0	0	1.438939768	0	0	0	0
Kvon2014_chr2L_1395876_1398008	off	1.444388614	0	0	1.444388614	0	0	0	0
Kvon2014_chrX_16798190_16800247	off	1.446683343	0	0	1.446683343	0	0	0	0
Kvon2014_chrX_16801557_16803796	off	1.446683343	0	0	1.446683343	0	0	0	0
Kvon2014_chr2R_9519247_9521342	off	1.446865178	0	0	1.446865178	0	0	0	0
Kvon2014_chr2R_20602582_20604756	off	1.44702788	0	0	1.44702788	0	0	0	0
Kvon2014_chr3L_20104438_20105478	off	1.448117524	0	0	1.448117524	0	0	0	0
Kvon2014_chr2R_14227880_14229988	off	2.654962858	0	0	1.448133045	0	0	0	1.9167165756
Kvon2014_chr3R_4965679_4967772	off	1.449817627	0	0	1.449817627	0	0	0	0
Kvon2014_chr3L_3974953_3977060	off	2.604079632	0	0	1.450741259	0	0	0	0
Kvon2014_chr3L_3979934_3982073	off	2.604079632	3.6498174667	0	1.450741259	0	0	0	0
Kvon2014_chr2R_12765374_12767707	off	1.451319313	0	0	1.451319313	0	0	0	0
Kvon2014_chr2L_6247023_6249145	off	1.707453958	0	0	1.452641431	0	0	0	0
Kvon2014_chr2L_12636663_12638824	off	1.452963941	0	0	1.452963941	0	0	0	0
Kvon2014_chr2L_12638405_12640505	off	1.452963941	0	0	1.452963941	0	0	0	0
Kvon2014_chr2L_700634_702788	off	3.118162744	0.9027233124	0	1.457605887	0	0	0	0
Kvon2014_chrX_8618531_8620647	off	1.458326003	0	0	1.458326003	0	0	0	0
Kvon2014_chrX_8623608_8625739	off	1.458326003	0	0	1.458326003	0	0	0	0
Kvon2014_chr3R_19500577_19503113	off	1.460032761	0	0	1.460032761	0	0	0	0
Kvon2014_chr2R_15695662_15697789	off	2.411447711	0	0	1.460907824	0	0	0	0
Kvon2014_chr2R_17909532_17911639	off	1.461887932	0	0	1.461887932	0	0	0	0
Kvon2014_chr2R_17911318_17913420	off	1.461887932	0	0	1.461887932	0	0	0	0
